dmfm,mlp_gat,mlp,linear,momentum,reversal
1.2700995779499236,0.8945604489244391,0.6542866018809315,0.6542866018809315,0.9078027709702472,1.0861679265273088
1.252017524349481,0.8924260270618505,0.661070386597968,0.661070386597968,0.9138640388918482,1.0789157402363423
1.2764938341924212,0.9018762835062086,0.6707909036079223,0.6707909036079223,0.9308476626268899,1.0588647280571044
1.294857838414919,0.9065097996418564,0.6716929091823822,0.6716929091823822,0.9359353232793243,1.0530773746270232
1.3227517282290913,0.9112515915893291,0.6721862170350856,0.6721862170350856,0.9164075532762578,1.0750492483833174
1.3126463448603318,0.9078160730958474,0.6948267630755973,0.6948267630755973,0.9437228564199996,1.043005322065755
1.311206630721606,0.9051355394103364,0.7063276335843068,0.7063276335843068,0.9755552192378364,1.0078240995203134
1.2722815398440528,0.9070145657843228,0.7156459332418129,0.7156459332418129,1.0197008359414745,0.9622182583287997
1.2364265708098514,0.9069671315376538,0.7198190629109836,0.7198190629109836,1.071616050273337,0.9132296085656079
1.1925166370643865,0.9080055295976405,0.7221905180834524,0.7221905180834524,1.0935966611515948,0.8944977645779556
1.1621685273683215,0.8977151351425455,0.7120175321482105,0.7120175321482105,1.1177140126748035,0.8747711891490092
1.1469360311156642,0.8922557143273165,0.700635183274157,0.700635183274157,1.122175021008699,0.8712798116402791
1.1322562938878182,0.8740519570305346,0.6826673190094991,0.6826673190094991,1.1020458037851677,0.8869085507073989
1.1361540859379209,0.8563851514188723,0.6668570927199318,0.6668570927199318,1.1153234327863006,0.8762229306961631
1.1628626577887653,0.8422149546440815,0.6422437295227269,0.6422437295227269,1.1025527425317332,0.8862558694051753
1.1975065338400608,0.834766618692869,0.6287446151672881,0.6287446151672881,1.0765393191023247,0.9071660248184179
1.2271566511217262,0.8357918180576116,0.6342945016776504,0.6342945016776504,1.0741247691527636,0.9092006905668973
1.2704823365968436,0.8421037238963454,0.6393414727414876,0.6393414727414876,1.0218063246690945,0.9534860168344016
1.2891490122141138,0.846158189904221,0.6485632709870884,0.6485632709870884,1.072458415451563,0.9062206406877518
1.317260449847429,0.857181758747071,0.6715429181778646,0.6715429181778646,1.0754585112437467,0.9036855785429202
1.3105493545393079,0.8623935960443545,0.7136783364954319,0.7136783364954319,1.109864407226364,0.8747750146380593
1.317297542025953,0.8775153811138032,0.7363312303274626,0.7363312303274626,1.1110646183086903,0.8738290300112214
1.344260793340858,0.904911292201863,0.7591254826146269,0.7591254826146269,1.0969129081876177,0.8849590533458869
1.3845418312260787,0.9345959526813498,0.7950160916825717,0.7950160916825717,1.0914718691962588,0.8893487334007664
1.4347403426146672,0.9550673573016735,0.7936169037955295,0.7936169037955295,1.0686932130292262,0.9079091467127832
1.4785366157748148,0.9528240479917301,0.783582490470166,0.783582490470166,1.091799415077144,0.8882792548697961
1.5368822313266823,0.9481735550432535,0.7585054880546892,0.7585054880546892,1.089634921888809,0.8900402691824563
1.5577118696773962,0.9437912348143995,0.746009359185274,0.746009359185274,1.0842856448911515,0.8944096885570424
1.5862997668644612,0.9392641693357483,0.7318776714982642,0.7318776714982642,1.0839891876727688,0.8946542313208552
1.6078982355040095,0.9300098909375135,0.7258971667192948,0.7258971667192948,1.0759341346813125,0.901302348593862
1.5773576250495056,0.9263230342892634,0.7342827743597256,0.7342827743597256,1.0616379489421512,0.9132781613943888
1.5340757245803425,0.9379164191837703,0.7467832338448707,0.7467832338448707,1.0628436525553482,0.9122409501867974
1.4995804016195582,0.9464888998968412,0.7625119709815504,0.7625119709815504,1.0404511861159136,0.9314604513924765
1.460595002965117,0.9478731778894933,0.7670628137782637,0.7670628137782637,1.0176349464526884,0.9518866137914292
1.4193730076738496,0.9586201650392833,0.7756910598971327,0.7756910598971327,0.9761973168460674,0.9906470013619281
1.4382064959192344,0.9772845734740284,0.7703683559042637,0.7703683559042637,0.9591982660048313,1.0078976723597515
1.4293185418089134,0.9896214336742968,0.7723392788023783,0.7723392788023783,0.9775817116505096,0.9885808817306305
1.4369934504550557,0.9882185185969933,0.7656745813268032,0.7656745813268032,0.9667166223522666,0.9995682185747335
1.4378387074796959,0.9831532322157348,0.7536249187630506,0.7536249187630506,0.9716580345818991,0.9944588840444152
1.4350837138889643,0.9784170748632103,0.7479289157894254,0.7479289157894254,0.9727030298747402,0.9933893669758946
1.4305687070050048,0.9659943100323188,0.7319301336860258,0.7319301336860258,0.9688406016912777,0.9973339368706278
1.4266227387945365,0.9589187533501529,0.7219418258046318,0.7219418258046318,0.9500941029605512,1.016631764964349
1.4084226780192186,0.9402764913844563,0.7226747463907873,0.7226747463907873,0.9635405980666164,1.002243575405371
1.4072801594665474,0.9435067171009465,0.7243965072660175,0.7243965072660175,0.9517866736688866,1.0144696250778629
1.4027490930761768,0.9449128680509635,0.722974168265123,0.722974168265123,0.9544968223167072,1.011580990934603
1.4205791358991255,0.9521411360456876,0.7192275088308037,0.7192275088308037,0.9379120241736347,1.0291576513778506
1.4528694928203771,0.951913702268671,0.7108602466703696,0.7108602466703696,0.9143549398049043,1.0550065081974367
1.472863801619669,0.9560639034084688,0.7004579169331265,0.7004579169331265,0.9040885346095177,1.0668521534992885
1.4783645175955427,0.9575861493730535,0.696318080943269,0.696318080943269,0.8934782703281896,1.0793725902313176
1.43069399438024,0.9597444176153376,0.7187824596441019,0.7187824596441019,0.8951075727086327,1.0774043002470486
1.3670616986091133,0.9510930166833935,0.7328703028149842,0.7328703028149842,0.8851211697411298,1.0894245242170337
1.2795077166359838,0.9364205269646513,0.7529704164949865,0.7529704164949865,0.8167046888531562,1.1736328729584646
1.2750224618741768,0.927093201674065,0.7549664824611511,0.7549664824611511,0.7927044277419389,1.2081220779111934
1.1800131371828395,0.899392908513084,0.7532113982517313,0.7532113982517313,0.8537774730431164,1.1150436432814035
1.134261920591888,0.8694247930197901,0.7690886893154069,0.7690886893154069,0.9123710272065271,1.038519757175221
1.0508402343929633,0.8501467289581165,0.7881117026528534,0.7881117026528534,0.9538791871031156,0.991272482929151
1.029920205101031,0.8360064519996456,0.7747646080378164,0.7747646080378164,0.9888396181113698,0.9549415578828967
1.0214647226796467,0.8237972273780004,0.7554138922203705,0.7554138922203705,1.0040064373222952,0.9402946670219985
1.0796749467921896,0.8109625606504889,0.7302804323474378,0.7302804323474378,0.9469829144842508,0.9936996178532134
1.1240691053975496,0.8118043543172939,0.728076371069545,0.728076371069545,0.9514682892255515,0.9889929699314961
1.1851630693195674,0.7991182585520233,0.7333975788503909,0.7333975788503909,0.905637638734654,1.036631122097112
1.2099747108445953,0.8013657443225539,0.7349342471644679,0.7349342471644679,0.9234530326846688,1.0162388691350894
1.2363412719245686,0.7990908683255532,0.7309348889993404,0.7309348889993404,0.9291395849463405,1.0099809488780316
1.2382428230341298,0.7884257434477899,0.7291532356811969,0.7291532356811969,0.9057854717521496,1.0353670262621268
1.2442053498388452,0.7917298235435037,0.7154497822779212,0.7154497822779212,0.8495773430980281,1.0996162826603362
1.311855845749269,0.7890304900207923,0.7011625634437691,0.7011625634437691,0.8181206429771632,1.1403309979628078
1.326193490442577,0.7783323440809221,0.689020526870089,0.689020526870089,0.7978664319994412,1.168562169997688
1.321564500173105,0.7657513647350426,0.6810820855899792,0.6810820855899792,0.7946465834076549,1.1732779884687732
1.323047525300541,0.7856940954456274,0.6772514249606875,0.6772514249606875,0.7841589744121197,1.1887627096555957
1.3342098077077256,0.7922932224150483,0.668453686301011,0.668453686301011,0.7840446166895279,1.1889360727115759
1.3294097359440433,0.7914704464787972,0.6560716072758495,0.6560716072758495,0.7812392438941703,1.1931901787188175
1.3319442150111664,0.7888103646313168,0.6511800925939166,0.6511800925939166,0.787858060848866,1.1830812300877753
1.33050421077997,0.7821429220796208,0.6289040632691086,0.6289040632691086,0.7784631522938104,1.1971890250348776
1.350311418869524,0.7635019443855734,0.6171574270229188,0.6171574270229188,0.7567052695733472,1.2306502085529167
1.3706523380008468,0.7697158949323301,0.6091580299012913,0.6091580299012913,0.7571383704454179,1.2299458449123162
1.3793982962239497,0.7759313427345008,0.6056987994858147,0.6056987994858147,0.745172975751822,1.249383226585981
1.3750151382087945,0.7776258198698544,0.6319110099154877,0.6319110099154877,0.7212105898308911,1.2895594058259565
1.3632535245174853,0.783183308231673,0.6668751974590305,0.6668751974590305,0.6906133278724204,1.3319797251378032
1.3570984454371018,0.7866389398827289,0.6900966002818324,0.6900966002818324,0.6710002655570515,1.3698072623392885
1.359906530054398,0.775448821066744,0.7009419576034712,0.7009419576034712,0.6745442487948748,1.3625724306619136
1.3164206549481337,0.7811480655648354,0.7262235842840351,0.7262235842840351,0.693522510891646,1.3242365368178317
1.308365794155696,0.7677227143676578,0.7279323088988867,0.7279323088988867,0.700110646419533,1.3116569166346033
1.3044652454629126,0.7570245100098733,0.7336962092800644,0.7336962092800644,0.6830264473102078,1.3436641544069612
1.3403023196778379,0.7566735587944382,0.7165265991904073,0.7165265991904073,0.6713068951905775,1.3667191065993167
1.355169114891484,0.7526817679504034,0.7038846154373957,0.7038846154373957,0.6849317336458807,1.3389801884165897
1.369113343951703,0.7307001483335783,0.6838494386225058,0.6838494386225058,0.6483575332726939,1.4104794741135716
1.3726395794383988,0.7169427798161746,0.6750190921874297,0.6750190921874297,0.6493975640387242,1.408216923016914
1.400131023215737,0.7149760926440395,0.6665073242326365,0.6665073242326365,0.6695535252711436,1.3645087736813346
1.3825585115900436,0.7112444999606362,0.6722710205443413,0.6722710205443413,0.6822339922085285,1.338666764435799
1.387695775033795,0.7216301761980697,0.6853089038849253,0.6853089038849253,0.6742205991072944,1.3543904943253857
1.3964455449362434,0.7342356805450164,0.7002974178266469,0.7002974178266469,0.6648885771608737,1.3731368836137032
1.420274194561209,0.7391321627507902,0.7154487383291266,0.7154487383291266,0.6730610516209938,1.3562589788082084
1.4090308507082565,0.7447368117776292,0.7419708885351932,0.7419708885351932,0.6811401311881978,1.3399791418199638
1.3982830240382587,0.739579434539326,0.7571136556966663,0.7571136556966663,0.6692784639469338,1.3633141149961536
1.4045268477207151,0.718284524365506,0.760606579870915,0.760606579870915,0.6620577317553211,1.3780226804852909
1.4165227572813617,0.7164349838238158,0.7580521839097686,0.7580521839097686,0.6737954736412654,1.3535914658635255
1.4171138272575303,0.7109600080406951,0.762157049209746,0.762157049209746,0.6718433272352484,1.3575131436109595
1.4095974180812452,0.7109000621510881,0.7727135083320216,0.7727135083320216,0.6718433234810313,1.3575131511966554
1.3892369617998666,0.708395780674963,0.7822636493094062,0.7822636493094062,0.6658248691845167,1.3696739192981564
1.3837119990512998,0.7142858532474751,0.7829279866268626,0.7829279866268626,0.6462224860421871,1.4099981459660824
1.3499923658176256,0.7129081428382049,0.7954062030520199,0.7954062030520199,0.6381916695547262,1.4275206503705091
1.2759187698674093,0.7076673174854282,0.8127433768312652,0.8127433768312652,0.6377499547173692,1.428508687479082
1.2647222719301312,0.7051585557903548,0.8135909332720623,0.8135909332720623,0.6492885051974561,1.4026632609450655
1.2474489634955381,0.6991305111483149,0.8214590930067133,0.8214590930067133,0.6355521588081532,1.4323380022436676
1.2605279895204367,0.6867802113544353,0.8046775784275427,0.8046775784275427,0.6210541078002471,1.465012125255119
1.2866225439471273,0.6696951182214987,0.7739478651796969,0.7739478651796969,0.6163537077897785,1.476099956286905
1.3231899711368345,0.6399133789618114,0.7554023747693729,0.7554023747693729,0.5930190853511962,1.531983833882253
1.3608624666288045,0.6172894263097626,0.7377132498276325,0.7377132498276325,0.5951249771903506,1.5265435498624247
1.3940865059939676,0.6113717990437786,0.7280477386456674,0.7280477386456674,0.5923772605071702,1.5335916646959866
1.413371059586959,0.6138492387828144,0.7302337522740513,0.7302337522740513,0.5833096988035822,1.557066463569653
1.4185427589228028,0.6256595422402492,0.7444774565242458,0.7444774565242458,0.5673964251180939,1.5995447985469406
1.4390547950355632,0.6386128613509343,0.754982676075273,0.754982676075273,0.5552189413907189,1.6338742900509775
1.4447690956261725,0.6493976685646337,0.7604816102735357,0.7604816102735357,0.5413607169087387,1.6746556737518776
1.4392196290061778,0.6620641687127876,0.7718463892372058,0.7718463892372058,0.5665701225018565,1.5966724127027685
1.4181212779638752,0.666282323715869,0.7819930804192846,0.7819930804192846,0.5679121659848342,1.5928903498639164
1.4094785028972623,0.6683479787754724,0.7945087399179753,0.7945087399179753,0.5657460322623107,1.5989659610407592
1.3606245020364525,0.6727670713728485,0.8296844813330846,0.8296844813330846,0.5986781048090715,1.5058901637289708
1.310085519148041,0.6819861350083848,0.8535388393941975,0.8535388393941975,0.6269400457946793,1.4348012453331855
1.2921626099455348,0.6950665400399033,0.8582029211434318,0.8582029211434318,0.6210007649867959,1.4483937531921036
1.2774706398863789,0.7159222100266839,0.8645581294104887,0.8645581294104887,0.6240264827515347,1.4413367076030161
1.2699950621302332,0.7259889523847955,0.8785209473483724,0.8785209473483724,0.6089835262452394,1.4760819724318357
1.2909489822796756,0.7257883852111773,0.8617272102254533,0.8617272102254533,0.5718528245727887,1.5660810561515122
1.3436413390668442,0.7291033399916345,0.871153546417785,0.871153546417785,0.5943516261792977,1.5044656448638478
1.359256573745723,0.7289643355087416,0.8677662687508153,0.8677662687508153,0.5952180356786735,1.5022725267351504
1.3742139798887376,0.7283003917730909,0.8627594944362607,0.8627594944362607,0.5935380429164167,1.506512665340787
1.3984320086132735,0.7098085673482675,0.8484595970919248,0.8484595970919248,0.586202710330239,1.5251311373619982
1.425160453860565,0.7089168545800789,0.8446652584623504,0.8446652584623504,0.5860671541182022,1.525483815703802
1.4648962446817362,0.6824720916926563,0.8074738262653346,0.8074738262653346,0.566981116646772,1.575163175934099
1.5188836111285162,0.6930557460881944,0.7953520353985328,0.7953520353985328,0.5745116315732339,1.5542422149713464
1.564156343251799,0.7151201730195099,0.8101868197118911,0.8101868197118911,0.5571565493276143,1.6009373479036655
1.578137699971343,0.7329787435107796,0.8209434918956885,0.8209434918956885,0.5661124642351065,1.57520336222701
1.5498792416475176,0.7638161678260053,0.8511327838902675,0.8511327838902675,0.5589265625112984,1.5951980757708453
1.4865784668040942,0.7877217564551078,0.8821678445839751,0.8821678445839751,0.5530425594516832,1.6119912485918955
1.492764120178742,0.7873019738587265,0.8732790594499029,0.8732790594499029,0.5497750880526132,1.6215151725834727
1.4645507065754133,0.8167546462084905,0.8761911919859358,0.8761911919859358,0.553226158161168,1.611336532873746
1.4459168449696103,0.8286784382452997,0.8767287863472967,0.8767287863472967,0.5447415379403928,1.6360489914724796
1.439673545970501,0.8474279788210579,0.8748796947137083,0.8748796947137083,0.5396237817176386,1.6514193998655977
1.422016379617324,0.859104077610206,0.8701387961563964,0.8701387961563964,0.5391250035954632,1.6529458186319597
1.419459284002014,0.8590503390908237,0.858767096394276,0.858767096394276,0.5399045298089565,1.6505558078060576
1.4289377220096209,0.8585752328328394,0.8460471436523482,0.8460471436523482,0.5491841471613825,1.6221868546493128
1.4544499674139717,0.8634345281887343,0.8322335418549673,0.8322335418549673,0.5389547451601114,1.6524025874652657
1.4642847119508813,0.8732958305229739,0.820214095187563,0.820214095187563,0.5308215261022633,1.6773385442154332
1.4968198536316386,0.8817086007676599,0.7957169648074512,0.7957169648074512,0.5406962451294155,1.6461355013411905
1.5274724902361714,0.875790557959261,0.7768996133661732,0.7768996133661732,0.5382296413309079,1.6536450117493764
1.557040514272841,0.8586255619935074,0.7303975033197617,0.7303975033197617,0.5267476858040016,1.6889219214997322
1.5582888765698144,0.8530789669554342,0.7044169163083506,0.7044169163083506,0.5226932817962749,1.7019216403249113
1.5596619866022996,0.8360947015739778,0.6891243038714013,0.6891243038714013,0.5360525164210832,1.6584231464701524
1.5405067396673753,0.8198407706666665,0.6857312308437411,0.6857312308437411,0.5445475090492459,1.6321415938758326
1.5300595682205216,0.8050351895298677,0.6791860499557572,0.6791860499557572,0.542405864855223,1.6385606234559151
1.569225224784411,0.7820000614804669,0.66453845551647,0.66453845551647,0.5562211482062885,1.5968258621494822
1.5630849630415422,0.7491127928326856,0.6431569351583832,0.6431569351583832,0.5584857011637733,1.5903246768918198
1.5483705812902182,0.7294136644687458,0.6176934385284258,0.6176934385284258,0.5544517564449121,1.6018115991500876
1.4890700758867903,0.7183610398142793,0.6239147118529821,0.6239147118529821,0.5237122295506516,1.6906181186700682
1.4140426280408287,0.7035398398040376,0.6263762799757056,0.6263762799757056,0.5373036796567598,1.64674297023578
1.4255847066927998,0.7143852404559525,0.6478034645816345,0.6478034645816345,0.5197522649871501,1.7044236404300606
1.469301617240257,0.7235684916358283,0.6529432442784527,0.6529432442784527,0.470504675773327,1.865921263326045
1.4756863181314257,0.7293899499099784,0.665238447395005,0.665238447395005,0.476172384732692,1.8434443375776648
1.4475488702289807,0.7303934751704529,0.6612438228875268,0.6612438228875268,0.4870838865047592,1.8024307254267733
1.434164600019027,0.7334107384560932,0.6625073036424426,0.6625073036424426,0.488152613166282,1.7984759533121908
1.413106490325492,0.75334108643228,0.6546883949171118,0.6546883949171118,0.4809576439412936,1.8249840140844786
1.4459858141282145,0.7568207233167641,0.6470655092064252,0.6470655092064252,0.4722403209381267,1.858061719214647
1.4498103104243467,0.7646009207394368,0.6409911554478337,0.6409911554478337,0.4711758574208672,1.8622499234514036
1.4873092108493582,0.7589270644559439,0.6313934977687282,0.6313934977687282,0.47019598178594413,1.8661227308064237
1.504295987687334,0.7616395303724357,0.6248559494368222,0.6248559494368222,0.48002773792779746,1.8271022705498943
1.5423200380211008,0.7858358125978779,0.619258121041204,0.619258121041204,0.485356699311338,1.8068189479953045
1.5418338971980086,0.7867756581621675,0.62113965838825,0.62113965838825,0.482948847975591,1.815782564699383
1.5407307376966946,0.7842344856956217,0.6289190390422973,0.6289190390422973,0.48505741847653744,1.8078547985019753
1.5297596440013232,0.7955483588627962,0.6392662350196877,0.6392662350196877,0.48054545071132393,1.8246713283896057
1.5365253768525415,0.8086687586239188,0.6371435816870447,0.6371435816870447,0.49037837476586726,1.7873348921170338
1.5358725154854025,0.8378850178762436,0.6396584835447945,0.6396584835447945,0.5048921123084786,1.7344351092966273
1.5115289474299376,0.863208801365228,0.6397369232502809,0.6397369232502809,0.5033639132106583,1.7396848688088844
1.5415499301185356,0.8985081529045477,0.6478741159522318,0.6478741159522318,0.48387131075013134,1.80705359482261
1.5962619241955252,0.9346517873704487,0.6612353037110648,0.6612353037110648,0.4838450307612194,1.8071517394064698
1.6120833098047433,0.9857866952989814,0.6813831696632078,0.6813831696632078,0.5156334447761989,1.6884226204891724
1.6200547805356589,1.0202760020068518,0.692220533623373,0.692220533623373,0.5427278420253479,1.5997030200298998
1.5751546524656086,1.018387722210753,0.7081678379816588,0.7081678379816588,0.5529976249492226,1.5694325944385654
1.4887306783206307,1.0577453484591428,0.7072298284072818,0.7072298284072818,0.5628498809339525,1.5414714405862184
1.4259417724252987,1.076374171377476,0.7143612010097122,0.7143612010097122,0.5854077214179543,1.4796925044164357
1.408304047144705,1.0858001161764987,0.715599646145093,0.715599646145093,0.5930622968332501,1.4603445910697017
1.4109459787636225,1.096853541368854,0.7244024218821324,0.7244024218821324,0.5811855969038052,1.4895895364899958
1.4288897136217835,1.1010441907219655,0.7330908279996128,0.7330908279996128,0.5715152726037318,1.5143747582308549
1.4567241356112617,1.120076140061954,0.7479170053004657,0.7479170053004657,0.5790168494411462,1.4944974265932343
1.49520256173629,1.1389519894534579,0.7820328262317242,0.7820328262317242,0.5783600497872754,1.496192688818236
1.5112145868322389,1.1996645805682775,0.8188441487477793,0.8188441487477793,0.5865503249694027,1.4750047975532437
1.5887818990292235,1.2181394820454035,0.8548202044265164,0.8548202044265164,0.5557699419741338,1.5524085780232593
1.5861987027294826,1.272916526031709,0.8741627957855762,0.8741627957855762,0.5554396731389551,1.553331103935625
1.612178236814443,1.3180774563569007,0.903103128229855,0.903103128229855,0.5480870784326386,1.5738932182466363
1.609068525138299,1.3734734126807138,0.9558876106054912,0.9558876106054912,0.5536186761840274,1.5580086179165644
1.575147367016518,1.4402300986688252,1.0026697857361009,1.005355471577771,0.5990119316950331,1.4302616933205334
1.5687055952939126,1.4984794323137094,1.020196850381604,1.0229294830746045,0.6204921459806776,1.3789733532533526
1.5304322533902528,1.5520489022428947,1.0717871599221074,1.0746579790508333,0.5966670170625453,1.4319219975331359
1.4895296815145744,1.6774006544880176,1.1399296695132919,1.1429830107204013,0.5619886137866805,1.5151455830004563
1.464537553920311,1.762973800097256,1.1973583823645648,1.2005655483734226,0.569761649888968,1.4945861250011094
1.431684159023756,1.8348184512416685,1.2013252935083405,1.2045430850264591,0.5818201703678813,1.4629544814895858
1.4559373120212675,1.8755678655838233,1.2281860351639797,1.231475774111439,0.5866106488879235,1.4509090895002636
1.4788811631633232,1.9283377601292584,1.2552515061077303,1.2586137408590383,0.5919213231964756,1.4377737915982203
1.5261694257185872,1.9432130502250864,1.2562109677517057,1.259575772454347,0.5958646197925288,1.4281955448344659
1.5839775791086215,1.9369274623573844,1.2689461039046952,1.2723450201117863,0.5825046023233456,1.4602174451027545
1.6189709853048004,1.9570698628600447,1.2864811143552344,1.2899269986967705,0.5780176614719681,1.4714652692061059
1.6416613481701643,1.9496752976266505,1.284626089114827,1.2880670047068357,0.5726243907495357,1.4851949717471589
1.6540269439624022,1.9726868925449415,1.2995750369267092,1.3030559937945771,0.5657962135327451,1.502904965649622
1.6740373517840117,2.026997207002752,1.3289851565219448,1.332544889416499,0.5716216409034021,1.4874310838650016
1.6721467127327172,2.0271708594531477,1.3479498925006241,1.3515604230991018,0.565305066403714,1.5038676016279335
1.6501043513082772,2.0290580179141284,1.3591863728702354,1.3628270007716021,0.5566340546003617,1.5269348877701778
1.6538223839859905,2.053303679926982,1.373717424457912,1.3773969742855885,0.5549423163895776,1.5315755921497813
1.699486579795969,2.0498973594342633,1.3707597611356264,1.3744313887593809,0.5477019920386847,1.5515580366806296
1.7354069579151776,2.0157406375869225,1.3462472111989185,1.3498531811063992,0.5483088764811966,1.5498388235906593
1.7867451005145283,1.9942073456162188,1.319256265541533,1.3227899392637326,0.557943059785043,1.5226070351620031
1.8431030926979373,1.898759685779769,1.282526670161802,1.285961962387237,0.5449716773243722,1.5580054828064698
1.89707933262819,1.8152744125156937,1.2444240803600777,1.2477573134755071,0.5378370527546036,1.5784024771090728
1.9128374230568685,1.7728350344322443,1.2204094159243084,1.2236783249270689,0.5295181190819525,1.6028162385793328
1.8974558306053613,1.7848089929450397,1.228315670783584,1.2316057569645524,0.5192409835291678,1.6339244465074072
1.8920750890920741,1.8116360424293436,1.2419360787882125,1.2452626477050288,0.5129510580568578,1.653717304394057
1.9015781836980539,1.8586394024827135,1.2752352624399148,1.2786510243765514,0.48741996788219183,1.7360277021575998
1.8698171144904447,1.9442891771523072,1.3145154679474629,1.3180364432786689,0.4810032016281123,1.7588820879222073
1.8174180612430049,2.0186374420152595,1.344961459717525,1.3485639856950111,0.5035886821672961,1.6762938701452297
1.792570819503343,2.058055362942648,1.3496242965443672,1.3532393120922244,0.5045883242173566,1.6729663651789861
1.7980639573364208,2.050793116926274,1.3427078250324196,1.3463043145711378,0.5054552879851109,1.6700919403188164
1.783376910789851,2.088800681158415,1.3538175023065608,1.3574437495016731,0.4818091832121783,1.7482218361571447
1.8080246927633603,2.0715505675071806,1.3350350859614817,1.3386110238021405,0.46172439481368666,1.8210985410359222
1.818926843902664,2.049661387565817,1.3026985679308656,1.3061878912850013,0.4634178738951722,1.8144192485419386
1.818643263637169,2.01410828503685,1.2892836004681556,1.2927369913660693,0.47470737515209105,1.7702174826177663
1.8131074322948373,1.9998764340678183,1.273547191646448,1.2769584320268412,0.47158834246466314,1.7818485768057852
1.8158835889738314,1.9912936394097291,1.2664488534566523,1.269841080691694,0.47403574231413725,1.7726013254512059
1.8081192530192358,1.976861978678484,1.2532043679054121,1.2565611193259523,0.470754273054417,1.784871996710743
1.813901631267242,1.922504817815252,1.2407536914985688,1.2440770933499679,0.45040919302594945,1.862010677530435
1.7807166365420448,1.913055639609294,1.2307114174443485,1.2340079207159467,0.44945203170086745,1.8659676229814113
1.789348957308682,1.9196349120948915,1.2273367755973659,1.230624239773583,0.456770646608743,1.8355832938429155
1.8038331370833212,1.9232539212015982,1.2142554697395065,1.2175078951836975,0.4431443030049882,1.8903422606480667
1.8109216841085138,1.9263041714118725,1.2090425942793128,1.2122810568555518,0.44988149519942555,1.8616030914047923
1.7885328295439604,1.9497753335664587,1.2080323286109318,1.2112680851554936,0.45252498358994353,1.850664374848559
1.7765192184351846,1.9432951362188342,1.2193794629568604,1.2226456131948293,0.44493766963050385,1.8816937592023961
1.774998533704296,1.9410956048296983,1.2138868891636403,1.2171383273519587,0.4448158405215314,1.8822089888394664
1.788227111246188,1.9600128215047,1.2252583244528417,1.2285402214254877,0.4390022199596883,1.9068089420838774
1.7853616305569515,1.9665274170636038,1.2437066606016351,1.2470379720833271,0.4400083756334788,1.9024386984981199
1.810710274105865,1.943561245840125,1.236489417882704,1.239801397729134,0.4412463183515724,1.8970862773537847
1.8398276681231804,1.9407258168241797,1.2284881655004944,1.2317787137145524,0.4357758090149801,1.9206060842302606
1.8574110714461471,1.92936475843672,1.2097386653073157,1.2129789923339762,0.43886986557501045,1.9069695680877534
1.8568583726260586,1.914315666112345,1.2013234027614654,1.204541189215153,0.4374034879047295,1.913341246373036
