date,open,high,low,close,volume,change_rate
2019-08-09,60500,68900,53900,54600,324642,
2019-08-12,54400,56200,53000,53600,166709,-1.8315018315018317
2019-08-13,52600,53200,51400,51800,163852,-3.3582089552238807
2019-08-14,52400,52900,51900,51900,95402,0.19305019305019305
2019-08-16,51200,51800,50000,51100,63207,-1.5414258188824663
2019-08-19,51700,54100,51400,52500,82918,2.73972602739726
2019-08-20,53200,53800,52500,53800,37312,2.4761904761904763
2019-08-21,53800,56000,53200,55000,41778,2.2304832713754648
2019-08-22,55000,56700,55000,56400,27663,2.5454545454545454
2019-08-23,55900,56600,55300,56100,23459,-0.5319148936170213
2019-08-26,55000,55600,54400,54700,15880,-2.4955436720142603
2019-08-27,54600,55400,53700,53700,29742,-1.8281535648994516
2019-08-28,53800,55000,53800,54900,19888,2.2346368715083798
2019-08-29,54900,56000,54900,55100,24045,0.36429872495446264
2019-08-30,55900,56900,55300,56000,43353,1.6333938294010888
2019-09-02,55600,56700,55600,55900,21667,-0.17857142857142858
2019-09-03,55700,56600,55600,56100,16112,0.35778175313059035
2019-09-04,56200,56900,56000,56700,20227,1.06951871657754
2019-09-05,56500,57900,56500,57100,25974,0.7054673721340388
2019-09-06,57000,57200,55800,56400,19068,-1.2259194395796849
2019-09-09,56100,56900,56100,56500,19077,0.1773049645390071
2019-09-10,56200,57100,56200,56900,23658,0.7079646017699115
2019-09-11,56900,57900,56900,57300,23952,0.7029876977152899
2019-09-16,57300,59500,57300,59200,36697,3.315881326352531
2019-09-17,59100,59600,58400,59600,15415,0.6756756756756757
2019-09-18,59800,61800,59600,61400,42333,3.0201342281879198
2019-09-19,61100,61600,59900,60400,27465,-1.6286644951140066
2019-09-20,60000,60600,59600,59600,18050,-1.3245033112582782
2019-09-23,59600,60500,59600,60200,9996,1.006711409395973
2019-09-24,60200,61100,60100,60800,13232,0.9966777408637874
2019-09-25,60500,61200,59800,60300,19400,-0.8223684210526315
2019-09-26,60300,60900,59900,60800,12373,0.8291873963515755
2019-09-27,60700,60800,59600,60000,5727,-1.3157894736842104
2019-09-30,59800,60300,59200,60000,7029,0.0
2019-10-01,59200,61500,59200,61300,16144,2.166666666666667
2019-10-02,60300,61000,58400,59300,15671,-3.262642740619902
2019-10-04,59300,59300,56700,56700,25903,-4.3844856661045535
2019-10-07,56700,57700,56600,57300,10459,1.0582010582010581
2019-10-08,56400,58600,56400,58500,11961,2.094240837696335
2019-10-10,58700,58700,57300,57700,9018,-1.3675213675213675
2019-10-11,58000,59200,57700,59200,9796,2.5996533795493932
2019-10-14,59400,60800,59400,60800,14460,2.7027027027027026
2019-10-15,60800,61000,59900,60800,12311,0.0
2019-10-16,60900,61300,60400,61300,7863,0.8223684210526315
2019-10-17,61300,61300,60300,60900,6500,-0.6525285481239804
2019-10-18,61200,61800,60000,61200,18421,0.49261083743842365
2019-10-21,61200,61200,60300,61000,8771,-0.32679738562091504
2019-10-22,61000,61700,60300,60500,6851,-0.819672131147541
2019-10-23,61000,61000,58900,59800,8486,-1.1570247933884297
2019-10-24,60100,60500,58800,60500,9073,1.1705685618729096
2019-10-25,60200,60700,59700,60700,5722,0.3305785123966942
2019-10-28,60700,60900,59600,60700,12668,0.0
2019-10-29,60500,61300,60400,61000,8600,0.4942339373970346
2019-10-30,60400,61000,60100,60300,8427,-1.1475409836065573
2019-10-31,59900,61100,59900,60900,14454,0.9950248756218906
2019-11-01,60900,62300,60100,62100,16976,1.9704433497536946
2019-11-04,62400,64600,62400,64500,24806,3.864734299516908
2019-11-05,64700,66800,64000,66800,18768,3.565891472868217
2019-11-06,66900,67200,65500,66500,11742,-0.4491017964071856
2019-11-07,66500,66900,65800,66900,7704,0.6015037593984963
2019-11-08,66900,66900,65500,66200,8895,-1.046337817638266
2019-11-11,65900,66200,64300,65000,5303,-1.812688821752266
2019-11-12,65000,68000,65000,67600,18753,4.0
2019-11-13,67600,67600,66200,66700,6104,-1.3313609467455623
2019-11-14,66100,67100,66000,67100,5527,0.5997001499250375
2019-11-15,67100,68000,66500,67400,7032,0.44709388971684055
2019-11-18,67400,67700,66300,67700,9536,0.44510385756676557
2019-11-19,67100,67500,66200,66800,5721,-1.329394387001477
2019-11-20,66300,67000,65000,66200,12392,-0.8982035928143712
2019-11-21,66200,66200,63700,64500,18465,-2.56797583081571
2019-11-22,63700,66400,63700,66200,17832,2.635658914728682
2019-11-25,66200,67000,66200,67000,7024,1.2084592145015105
2019-11-26,66800,67000,66200,66700,16069,-0.44776119402985076
2019-11-27,66700,67200,66200,66400,6192,-0.4497751124437781
2019-11-28,66500,66800,66000,66700,2370,0.4518072289156626
2019-11-29,66200,66800,65500,66600,3977,-0.14992503748125938
2019-12-02,66800,66900,66400,66900,5968,0.45045045045045046
2019-12-03,66600,66900,65300,66500,10794,-0.5979073243647235
2019-12-04,65500,66300,65500,66300,4934,-0.30075187969924816
2019-12-05,66300,66800,64400,65400,6511,-1.3574660633484164
2019-12-06,66000,66000,64900,65800,2749,0.6116207951070336
2019-12-09,65800,65900,62000,65400,5149,-0.60790273556231
2019-12-10,65800,69800,65600,69700,26959,6.574923547400611
2019-12-11,69200,69800,68700,69800,8834,0.1434720229555237
2019-12-12,69900,70200,69000,69800,10880,0.0
2019-12-13,70100,70100,68900,70000,9387,0.28653295128939826
2019-12-16,69800,70000,69400,69900,5531,-0.14285714285714285
2019-12-17,69800,70800,69400,70800,8801,1.2875536480686696
2019-12-18,70300,70900,69600,70200,12897,-0.847457627118644
2019-12-19,69500,71000,69500,71000,7370,1.1396011396011396
2019-12-20,71000,71200,70300,71000,9544,0.0
2019-12-23,70800,71200,70400,71200,16383,0.28169014084507044
2019-12-24,71200,71400,70800,71200,7509,0.0
2019-12-26,71200,72000,70700,72000,14636,1.1235955056179776
2019-12-27,71900,72300,71000,71700,32566,-0.4166666666666667
2019-12-30,71300,72500,71300,72400,6950,0.9762900976290098
2020-01-02,72500,72600,69700,70600,16853,-2.4861878453038675
2020-01-03,70200,71000,68800,69800,16856,-1.13314447592068
2020-01-06,69200,69400,67200,68000,11824,-2.5787965616045847
2020-01-07,68800,68800,67400,68600,9242,0.8823529411764706
2020-01-08,68600,68600,66300,68000,23716,-0.8746355685131195
2020-01-09,68000,68500,67000,67300,14945,-1.0294117647058822
2020-01-10,67300,67900,66800,67200,9398,-0.1485884101040119
2020-01-13,67200,68100,67000,68100,12174,1.3392857142857142
2020-01-14,67900,69200,67600,68500,10708,0.5873715124816447
2020-01-15,68500,68800,67600,68500,4258,0.0
2020-01-16,68500,68600,67900,68600,5097,0.145985401459854
