date,open,high,low,close,volume,change_rate
2016-10-19,17150,18200,17050,17800,1871286,
2016-10-20,17950,18150,17600,18050,584819,1.4044943820224718
2016-10-21,18100,19200,18000,19050,866412,5.540166204986149
2016-10-24,19150,19450,18850,19400,573417,1.837270341207349
2016-10-25,19400,19850,19050,19650,543584,1.2886597938144329
2016-10-26,19650,19650,18850,19250,314883,-2.035623409669211
2016-10-27,19100,19350,18850,19200,169601,-0.2597402597402597
2016-10-28,19050,19150,18500,18650,121367,-2.864583333333333
2016-10-31,18500,18950,18250,18900,195913,1.3404825737265416
2016-11-01,18500,18700,17850,17850,362183,-5.555555555555555
2016-11-02,17950,17950,17150,17500,232445,-1.9607843137254901
2016-11-03,17350,17900,17350,17650,87308,0.8571428571428572
2016-11-04,17550,17700,17300,17650,77373,0.0
2016-11-07,17700,17900,17650,17800,42235,0.84985835694051
2016-11-08,17850,18000,17650,18000,93059,1.1235955056179776
2016-11-09,17950,18000,16950,17450,164619,-3.0555555555555554
2016-11-10,17550,18000,17550,17650,119527,1.146131805157593
2016-11-11,17900,17900,17500,17850,106923,1.13314447592068
2016-11-14,18150,18200,17800,17900,138474,0.2801120448179272
2016-11-15,17800,18000,17650,17950,115130,0.27932960893854747
2016-11-16,17900,18000,17750,17850,98735,-0.5571030640668524
2016-11-17,17850,18100,17750,18000,128811,0.8403361344537815
2016-11-18,18100,18100,17200,17550,138780,-2.5
2016-11-21,17600,17600,17100,17350,116394,-1.1396011396011396
2016-11-22,17350,17450,17050,17350,102890,0.0
2016-11-23,17350,17600,17200,17550,83128,1.1527377521613833
2016-11-24,17450,17500,17000,17250,150750,-1.7094017094017095
2016-11-25,17200,17250,17000,17150,114343,-0.5797101449275363
2016-11-28,17100,17150,17000,17150,42742,0.0
2016-11-29,17100,17250,17050,17250,28446,0.5830903790087464
2016-11-30,17250,17250,16950,16950,50944,-1.7391304347826086
2016-12-01,17150,17150,16950,17000,107204,0.2949852507374631
2016-12-02,17000,17050,16950,17000,66753,0.0
2016-12-05,17100,17100,16950,17050,44277,0.29411764705882354
2016-12-06,17000,17100,16900,17050,92460,0.0
2016-12-07,17050,17050,16800,16800,101628,-1.466275659824047
2016-12-08,16850,17100,16850,17000,56254,1.1904761904761905
2016-12-09,16950,17100,16900,17050,38191,0.29411764705882354
2016-12-12,17050,17150,16950,17050,39836,0.0
2016-12-13,17100,17400,17000,17350,69709,1.7595307917888565
2016-12-14,17300,17300,17100,17200,49205,-0.8645533141210375
2016-12-15,17100,17250,17050,17050,76760,-0.872093023255814
