date,open,high,low,close,volume,change_rate
2021-01-25,53314,53314,41049,43903,1321544,
2021-01-26,44203,44653,40548,40549,418885,-7.639569049951028
2021-01-27,41199,41850,38446,38897,189353,-4.074083207970604
2021-01-28,37345,40148,36844,37996,177923,-2.316374013420058
2021-01-29,38246,39547,35042,36194,159569,-4.742604484682598
2021-02-01,35793,38096,35743,37996,109048,4.978725755650108
2021-02-02,38196,39547,38146,38496,122670,1.3159279924202547
2021-02-03,38997,39547,38296,39097,117200,1.5612011637572734
2021-02-04,39748,40148,38546,38947,111897,-0.3836611504719032
2021-02-05,38396,38896,37845,38346,36666,-1.543122705214779
2021-02-08,38746,38796,38045,38647,28933,0.7849580138736765
2021-02-09,38646,38947,37845,37846,25473,-2.072605894377313
2021-02-10,38045,38045,35793,37395,42878,-1.1916715108598002
2021-02-15,37395,37395,36744,36895,28390,-1.3370771493515177
2021-02-16,37244,37395,36744,36895,23462,0.0
2021-02-17,37194,37194,36444,36644,20148,-0.6803089849573113
2021-02-18,36293,37044,36243,36494,36494,-0.4093439580831787
2021-02-19,36494,36594,35943,36594,24117,0.2740176467364498
2021-02-22,36994,37144,36043,36394,21288,-0.5465376837732963
2021-02-23,36043,36343,35943,35993,18540,-1.1018299719734024
2021-02-24,36343,36343,34792,34942,44149,-2.920012224599228
2021-02-25,35843,38196,35042,37595,85626,7.592581993017
2021-02-26,35693,36093,34691,35443,119486,-5.724165447532917
2021-03-02,36494,36544,34391,34692,102160,-2.118895127387636
2021-03-03,34892,35542,34141,34692,56514,0.0
2021-03-04,34591,35492,34341,34442,52091,-0.7206272339444252
2021-03-05,34191,34541,33840,34141,28412,-0.873932988792753
2021-03-08,34541,34792,33940,34191,29113,0.1464514806244691
2021-03-09,34391,34942,33940,34742,24514,1.6115351993214586
2021-03-10,35292,35292,34291,34692,16644,-0.1439180242933625
2021-03-11,34541,35042,34541,34892,19654,0.5765017871555401
2021-03-12,35142,35492,34842,35443,25641,1.579158546371661
2021-03-15,35643,37144,35643,36945,71969,4.237790254775272
2021-03-16,37094,37745,36844,36945,41945,0.0
2021-03-17,36944,37194,36293,36995,19460,0.13533631073216945
2021-03-18,37044,37445,36594,36794,20761,-0.5433166644141101
2021-03-19,35993,38146,35893,36895,17788,0.2745012773821819
2021-03-22,36944,37395,36393,36895,18280,0.0
2021-03-23,36694,37395,36444,36945,37067,0.1355197181189863
2021-03-24,36794,37094,36343,36945,29610,0.0
2021-03-25,37395,37395,36694,36945,22379,0.0
2021-03-26,37345,37345,36844,37195,22810,0.6766815536608471
2021-03-29,37495,37945,36794,37095,29988,-0.2688533405027557
2021-03-30,37094,37495,36744,36945,21939,-0.4043671653861707
2021-03-31,36894,37295,36644,36845,12179,-0.2706726214643389
2021-04-01,36644,37044,36494,36744,17245,-0.2741213190392183
2021-04-02,37144,37194,36293,36494,26174,-0.6803831918136294
2021-04-05,36694,36944,36444,36644,16734,0.41102647010467475
2021-04-06,37094,37094,36594,36744,18715,0.27289597205545246
2021-04-07,36844,36894,36494,36895,27559,0.4109514478554322
2021-04-08,36994,38446,36744,37746,78975,2.306545602385147
2021-04-09,37745,38246,37445,37946,22241,0.5298574683410163
2021-04-12,37945,38096,37595,37946,26430,0.0
2021-04-13,38296,38546,37695,38246,34025,0.7905971643915037
2021-04-14,38096,38896,38096,38747,33991,1.3099409088532135
2021-04-15,39097,39297,38446,39247,45189,1.2904224843213667
2021-04-16,39297,39547,38846,39498,41092,0.6395393278467144
2021-04-19,39998,40048,39497,39998,63212,1.265886880348372
2021-04-20,39998,41199,39948,41200,58427,3.005150257512876
2021-04-21,41299,41550,40298,40899,50731,-0.7305825242718447
2021-04-22,40899,41199,40749,40849,40457,-0.12225237780874838
2021-04-23,40548,40799,39948,40048,43156,-1.9608803153075962
2021-04-26,40048,40699,39647,39998,35721,-0.12485017978425889
2021-04-27,40048,40949,39798,40749,43499,1.8775938796939846
2021-04-28,40749,40849,39347,39548,64394,-2.9473115904684777
2021-04-29,40098,40198,38596,39648,49296,0.25285728734702134
2021-04-30,39697,39748,38646,38847,33080,-2.020278450363196
2021-05-03,38846,39347,38546,38647,19429,-0.5148402708059824
2021-05-04,38646,39047,37745,38797,23402,0.38812844463994617
2021-05-06,38796,39597,38546,39498,31364,1.8068407351083848
2021-05-07,39998,40649,39497,39948,51390,1.139298192313535
2021-05-10,40198,40649,40048,40299,46322,0.8786422349053771
2021-05-11,39998,40548,39647,40299,30885,0.0
2021-05-12,40448,40649,39297,39598,45257,-1.7394972579964763
2021-05-13,38796,39547,38696,39498,42866,-0.252538006970049
2021-05-14,39647,39798,39047,39297,28985,-0.5088865259000456
2021-05-17,39447,39547,38246,38747,34119,-1.3995979336845052
2021-05-18,38997,39197,38546,38747,38166,0.0
2021-05-20,39047,39047,38546,38797,16714,0.12904224843213669
2021-05-21,39097,39347,38396,38547,17267,-0.6443797200814496
2021-05-24,39047,39047,38096,38346,10699,-0.5214413573040704
2021-05-25,38546,38846,38096,38246,17113,-0.2607833933135138
2021-05-26,38096,38596,38096,38146,9339,-0.26146525126810644
2021-05-27,38146,38997,38146,38547,20293,1.0512242436952761
2021-05-28,38947,39197,38546,38897,11724,0.9079824629672866
2021-05-31,39397,39397,38796,38947,17041,0.12854461783685117
2021-06-01,39097,39397,38796,38947,14512,0.0
2021-06-02,39197,39547,38947,39097,19646,0.3851387783397951
2021-06-03,39097,39497,39097,39197,10244,0.2557741003146021
2021-06-04,39047,39447,38796,39247,16508,0.12756078271296273
2021-06-07,39247,39748,39247,39648,34356,1.02173414528499
2021-06-08,39748,40298,39647,40048,37960,1.0088781275221952
2021-06-09,40048,40248,39597,39748,24874,-0.7491010787055533
2021-06-10,39748,39948,39447,39648,14840,-0.25158498540807084
2021-06-11,39697,40148,39697,39948,10741,0.7566585956416465
2021-06-14,39848,40048,39798,39998,15553,0.12516271152498248
2021-06-15,40198,40198,39647,39998,9962,0.0
2021-06-16,39998,40048,39798,39898,7920,-0.2500125006250313
2021-06-17,39948,39998,39297,39648,19690,-0.6265978244523536
2021-06-18,39697,39948,39397,39498,9572,-0.37832929782082325
2021-06-21,39247,39447,38947,39097,21322,-1.0152412780393942
2021-06-22,39097,39647,39097,39297,13528,0.5115482006292043
2021-06-23,39297,39547,38696,38997,19215,-0.7634170547370028
2021-06-24,38997,39497,38997,39247,8170,0.6410749544836782
2021-06-25,39347,39697,39297,39448,13072,0.5121410553672892
2021-06-28,39748,39948,39447,39748,13216,0.7604948286351653
2021-06-29,40048,40048,39447,39648,9321,-0.25158498540807084
