date,open,high,low,close,volume,change_rate
2020-05-21,7270,8600,6720,6770,922002,
2020-05-22,7000,7140,6520,6800,190014,0.4431314623338257
2020-05-25,6890,6890,6500,6580,95835,-3.2352941176470593
2020-05-26,6580,6600,6380,6520,54323,-0.911854103343465
2020-05-27,6530,6700,6460,6620,80916,1.5337423312883436
2020-05-28,6620,6810,6250,6440,80830,-2.719033232628399
2020-05-29,6440,6450,6200,6250,38127,-2.950310559006211
2020-06-01,6300,6310,6170,6230,31643,-0.32
2020-06-02,6230,6330,6200,6320,50739,1.4446227929373996
2020-06-03,6390,6390,6210,6310,42833,-0.15822784810126583
2020-06-04,6330,6340,6190,6220,80723,-1.4263074484944533
2020-06-05,6230,6320,6170,6320,23655,1.607717041800643
2020-06-08,6320,6340,6180,6260,40556,-0.949367088607595
2020-06-09,6300,6920,6230,6530,172742,4.313099041533546
2020-06-10,6540,6560,6320,6350,60841,-2.756508422664625
2020-06-11,6420,8250,6410,7810,2071836,22.992125984251967
2020-06-12,7210,7700,6620,7190,609713,-7.93854033290653
2020-06-15,7390,7480,6370,6570,268084,-8.6230876216968
2020-06-16,6670,6970,6610,6730,163589,2.43531202435312
2020-06-17,6550,7550,6530,7090,516809,5.349182763744428
2020-06-18,7010,7650,7010,7450,463286,5.077574047954866
2020-06-19,7750,7750,6520,6790,283372,-8.859060402684564
2020-06-22,6800,6800,6370,6410,79579,-5.596465390279824
2020-06-23,6500,6500,6230,6300,96035,-1.71606864274571
2020-06-24,6390,6500,6300,6440,64640,2.2222222222222223
2020-06-25,6420,6420,6200,6230,69259,-3.260869565217391
2020-06-26,6260,6390,6230,6380,29195,2.4077046548956664
2020-06-29,6300,6300,6130,6160,41921,-3.4482758620689653
2020-06-30,6190,6290,6170,6200,18275,0.6493506493506493
2020-07-01,6200,7160,6200,6370,714057,2.741935483870968
2020-07-02,6500,6720,6360,6450,50297,1.2558869701726845
2020-07-03,6420,6470,6330,6370,29619,-1.2403100775193798
2020-07-06,6370,6660,6320,6530,37292,2.511773940345369
2020-07-07,6650,6890,6510,6700,101206,2.6033690658499236
2020-07-08,6750,6750,6550,6610,38061,-1.3432835820895521
2020-07-09,6660,6890,6610,6760,61068,2.26928895612708
2020-07-10,6760,6760,6470,6550,50030,-3.106508875739645
2020-07-13,6550,6550,6390,6440,27662,-1.6793893129770994
2020-07-14,6450,6650,6260,6600,77622,2.484472049689441
2020-07-15,6850,8580,6600,8280,4361962,25.454545454545453
2020-07-16,7710,7960,7210,7450,999804,-10.024154589371982
2020-07-17,7550,7940,7390,7450,810638,0.0
2020-07-20,7410,7470,7150,7340,203042,-1.476510067114094
2020-07-21,7340,7350,7120,7200,137061,-1.9073569482288828
2020-07-22,7110,7720,7090,7360,467812,2.2222222222222223
2020-07-23,7330,7580,7200,7320,161619,-0.5434782608695652
2020-07-24,7320,7400,7140,7180,105610,-1.912568306010929
2020-07-27,7250,7320,7160,7240,65342,0.8356545961002786
2020-07-28,7370,7810,7250,7320,447854,1.1049723756906076
2020-07-29,7360,7530,7230,7270,121363,-0.6830601092896175
2020-07-30,7780,9400,7750,8170,2711416,12.379642365887207
2020-07-31,8210,8650,7900,8150,415338,-0.24479804161566704
2020-08-03,8440,8440,7900,8100,160289,-0.6134969325153374
2020-08-04,8050,8180,7860,8120,123299,0.24691358024691357
2020-08-05,8150,8150,7840,7840,85651,-3.4482758620689653
2020-08-06,7780,7990,7700,7810,79541,-0.3826530612244898
2020-08-07,7900,7910,7640,7700,59810,-1.4084507042253522
2020-08-10,7570,7780,7500,7660,92487,-0.5194805194805194
2020-08-11,7710,8080,7710,7860,188310,2.610966057441253
2020-08-12,7810,7890,7630,7740,46611,-1.5267175572519083
2020-08-13,7690,7890,7690,7700,46293,-0.516795865633075
