date,open,high,low,close,volume,change_rate
2018-12-19,6644,6698,5653,5988,132813,
2018-12-20,5933,6289,5933,6031,37389,0.7181028724114896
2018-12-21,5976,6073,5966,6074,5310,0.7129829215718786
2018-12-24,6138,6246,6030,6160,7623,1.415870925255186
2018-12-26,6127,6224,6020,6128,6513,-0.5194805194805194
2018-12-27,6149,6149,5815,5955,3291,-2.823107049608355
2018-12-28,5955,5987,5815,5955,8628,0.0
2019-01-02,5923,5923,5761,5762,1789,-3.2409739714525614
2019-01-03,5761,5826,5707,5805,2982,0.7462686567164178
2019-01-04,5675,5923,5675,5826,2528,0.3617571059431524
2019-01-07,5847,5966,5815,5848,2743,0.37761757638173704
2019-01-08,5912,5912,5836,5848,2465,0.0
2019-01-09,5966,5966,5912,5912,3092,1.094391244870041
2019-01-10,5966,5966,5826,5902,437,-0.16914749661705006
2019-01-11,5923,6084,5826,5826,8988,-1.2876990850559134
2019-01-14,5923,6084,5923,6063,3458,4.067971163748712
2019-01-15,6127,6138,6030,6063,2779,0.0
2019-01-16,6063,6106,5998,6106,1886,0.7092198581560284
2019-01-17,6127,6127,5976,6031,2400,-1.2283000327546676
2019-01-18,6030,6084,5923,6063,3735,0.5305919416348864
2019-01-21,6052,6181,6052,6085,6980,0.3628566716147122
2019-01-22,6095,6138,6084,6138,1136,0.8709942481511914
2019-01-23,6084,6224,6084,6192,2464,0.8797653958944283
2019-01-24,6246,6246,6192,6214,3730,0.355297157622739
2019-01-25,6160,6278,6160,6246,4674,0.5149662053427744
2019-01-28,6300,6300,6256,6268,5781,0.35222542427153375
2019-01-29,6278,6321,6256,6300,4549,0.5105296745373326
2019-01-30,6278,6332,6235,6300,5786,0.0
2019-01-31,6343,6343,6278,6300,2592,0.0
2019-02-01,6138,6300,6138,6300,1878,0.0
2019-02-07,6300,6343,6300,6343,1822,0.6825396825396826
2019-02-08,6343,6343,6213,6311,3241,-0.5044931420463503
2019-02-11,6310,6310,6246,6246,326,-1.0299477103470132
2019-02-12,6321,6321,6192,6257,4838,0.17611271213576687
2019-02-13,6289,6289,6095,6192,12636,-1.0388365031165094
2019-02-14,6160,6224,6116,6192,3394,0.0
2019-02-15,6192,6192,6106,6182,3755,-0.16149870801033592
2019-02-18,6192,6213,6127,6192,2184,0.16175994823681655
2019-02-19,6246,6289,6192,6289,7783,1.5665374677002586
2019-02-20,6289,6289,6224,6257,35699,-0.5088249324216887
2019-02-21,6256,6256,6192,6246,685,-0.1758031005274093
2019-02-22,6246,6353,6203,6246,3465,0.0
2019-02-25,6170,6353,6170,6300,3627,0.8645533141210375
2019-02-26,6203,6332,6203,6214,4001,-1.3650793650793651
2019-02-27,6332,6332,6224,6235,1840,0.3379465722561957
2019-02-28,6267,6278,6181,6246,1834,0.1764234161988773
2019-03-04,6246,6407,6246,6408,5779,2.5936599423631126
2019-03-05,6461,6461,6267,6365,2379,-0.6710362047440699
2019-03-06,6364,6364,6310,6354,1492,-0.17282010997643363
2019-03-07,6386,6386,6224,6225,2353,-2.0302171860245513
2019-03-08,6235,6267,6138,6246,4299,0.3373493975903614
2019-03-11,6224,6224,6138,6171,1974,-1.2007684918347743
2019-03-12,6181,6246,6181,6246,317,1.2153621779290227
2019-03-13,6278,6278,6235,6257,46,0.17611271213576687
2019-03-14,6256,6256,6235,6235,2324,-0.3516062010548186
2019-03-15,6246,6256,6192,6246,2425,0.1764234161988773
2019-03-18,6192,6246,6192,6214,3125,-0.5123278898495036
2019-03-19,6246,6246,6213,6225,4984,0.1770196330865787
2019-03-20,6224,6224,6192,6192,1450,-0.5301204819277108
2019-03-21,6203,6246,6192,6225,1332,0.5329457364341085
2019-03-22,6224,6235,6203,6235,1221,0.1606425702811245
2019-03-25,6224,6224,6181,6182,3327,-0.8500400962309542
2019-03-26,6170,6192,6170,6192,1233,0.16175994823681655
2019-03-27,6192,6192,6138,6192,6654,0.0
2019-03-28,6192,6192,6106,6149,3538,-0.6944444444444444
2019-03-29,6149,6192,6095,6138,3642,-0.17889087656529518
2019-04-01,6138,6149,6084,6138,14003,0.0
2019-04-02,6116,6138,6106,6138,3207,0.0
2019-04-03,6138,6138,6073,6138,17737,0.0
2019-04-04,6138,6149,6084,6138,12527,0.0
2019-04-05,6138,6192,6106,6171,10898,0.5376344086021506
2019-04-08,6170,6181,6063,6106,33137,-1.0533138875384864
2019-04-09,6106,6138,6073,6117,5460,0.1801506714706846
2019-04-10,6127,6160,6106,6149,4788,0.5231322543730587
2019-04-11,6149,6170,6127,6171,3963,0.35778175313059035
2019-04-12,6224,6353,6127,6289,85011,1.9121698266083293
2019-04-15,6386,6407,6256,6343,19190,0.8586420734615996
2019-04-16,6353,6353,6203,6332,10812,-0.1734195175784329
2019-04-17,6343,6440,6278,6397,19687,1.0265319014529375
2019-04-18,6396,6461,6353,6375,8587,-0.34391120837892764
2019-04-19,6332,6461,6310,6386,9777,0.17254901960784313
2019-04-22,6407,6450,6343,6429,13879,0.6733479486376448
2019-04-23,6429,6504,6407,6494,27951,1.0110437081972312
2019-04-24,6429,6547,6429,6494,21102,0.0
2019-04-25,6493,6558,6407,6515,25124,0.32337542346781645
2019-04-26,6504,6504,6386,6494,26143,-0.32233307751343054
2019-04-29,6526,6666,6483,6634,41585,2.15583615645211
2019-04-30,6623,6644,6536,6634,18769,0.0
2019-05-02,6633,6676,6580,6666,22994,0.482363581549593
2019-05-03,6666,6892,6655,6688,34430,0.33003300330033003
2019-05-07,6590,6676,6536,6634,14910,-0.8074162679425838
2019-05-08,6493,6698,6493,6688,12417,0.8139885438649382
2019-05-09,6720,6720,6472,6558,38685,-1.9437799043062203
