date,open,high,low,close,volume,change_rate
2013-08-20,155000,157000,154500,155000,37507,
2013-08-21,155500,156000,151500,152500,34985,-1.6129032258064515
2013-08-22,151000,151500,148500,149500,49813,-1.9672131147540985
2013-08-23,148500,150500,148500,150000,61367,0.33444816053511706
2013-08-26,150000,153000,150000,151500,57387,1.0
2013-08-27,150500,155000,150500,153500,55876,1.3201320132013201
2013-08-28,151500,152000,149500,151500,48202,-1.3029315960912053
2013-08-29,151000,151500,147000,149000,107788,-1.65016501650165
2013-08-30,149500,151000,148000,148500,73968,-0.33557046979865773
2013-09-02,149000,153500,149000,152500,94154,2.6936026936026933
2013-09-03,154000,157000,153500,156000,66866,2.2950819672131146
2013-09-04,157500,157500,153000,154000,46436,-1.282051282051282
2013-09-05,154000,157000,154000,155000,55545,0.6493506493506493
2013-09-06,154500,156500,154500,155500,37127,0.3225806451612903
2013-09-09,155000,156500,154500,155500,86437,0.0
2013-09-10,157000,160000,156000,157500,85664,1.2861736334405145
2013-09-11,157500,159500,157000,158500,60508,0.6349206349206349
2013-09-12,160000,162000,159000,160500,88247,1.2618296529968454
2013-09-13,159500,163000,159000,162000,56215,0.9345794392523363
2013-09-16,163500,163500,158000,159000,37166,-1.8518518518518516
2013-09-17,158000,161500,157500,160000,50668,0.628930817610063
2013-09-23,162500,162500,159000,161000,46871,0.625
2013-09-24,160000,162000,158500,162000,34646,0.6211180124223602
2013-09-25,161500,162000,157000,157000,54799,-3.0864197530864197
2013-09-26,157000,159000,155000,156000,87930,-0.6369426751592357
2013-09-27,157000,161000,156500,160000,80244,2.564102564102564
2013-09-30,159000,162000,158500,161000,57543,0.625
2013-10-01,161500,167500,160000,164500,96038,2.1739130434782608
2013-10-02,164500,169000,163500,166500,75595,1.21580547112462
2013-10-04,169000,170500,167000,169000,68627,1.5015015015015014
2013-10-07,168500,169000,164500,166000,55331,-1.7751479289940828
2013-10-08,166000,170000,165000,168500,61086,1.5060240963855422
2013-10-10,168500,170000,166000,169500,61768,0.5934718100890208
2013-10-11,168500,172000,168500,170000,41860,0.2949852507374631
2013-10-14,168500,170500,165500,170500,39015,0.29411764705882354
2013-10-15,170000,171500,169000,170500,45730,0.0
2013-10-16,170000,170500,167500,168000,50416,-1.466275659824047
2013-10-17,168500,169500,166500,169000,64002,0.5952380952380952
2013-10-18,169000,171000,168000,170500,49726,0.8875739644970414
2013-10-21,172000,174500,171500,173000,144458,1.466275659824047
2013-10-22,174500,174500,173000,174000,79278,0.5780346820809248
2013-10-23,174500,174500,170000,171000,70068,-1.7241379310344827
2013-10-24,171000,173500,168500,169500,66744,-0.8771929824561403
2013-10-25,169000,170500,168000,169000,43817,-0.2949852507374631
2013-10-28,170000,170000,164500,165000,75606,-2.366863905325444
2013-10-29,166500,167000,164500,166000,63736,0.6060606060606061
2013-10-30,166000,171500,165500,169500,127286,2.108433734939759
2013-10-31,169500,170000,166000,169000,73274,-0.2949852507374631
2013-11-01,171500,171500,166000,167000,42388,-1.183431952662722
2013-11-04,165000,166000,163500,166000,40832,-0.5988023952095809
2013-11-05,164500,165500,160000,161500,69651,-2.710843373493976
2013-11-06,158500,161000,156000,160000,111273,-0.9287925696594427
2013-11-07,158500,161000,156000,157000,84185,-1.875
2013-11-08,154000,156500,153500,154500,125282,-1.5923566878980893
2013-11-11,155000,156000,151500,155000,51487,0.3236245954692557
2013-11-12,156000,157500,155000,155000,46209,0.0
2013-11-13,155000,158500,154000,156500,63649,0.967741935483871
2013-11-14,156000,160500,156000,158500,64148,1.2779552715654952
2013-11-15,158500,159000,157000,158000,48091,-0.31545741324921134
2013-11-18,158000,160500,157500,160000,27914,1.2658227848101267
2013-11-19,159000,162000,158500,161000,34250,0.625
2013-11-20,160000,161000,157500,159000,46879,-1.2422360248447204
2013-11-21,159000,159000,156500,158000,23034,-0.628930817610063
2013-11-22,157500,158000,155000,157000,25730,-0.6329113924050633
2013-11-25,157000,159000,156000,158500,24322,0.9554140127388535
2013-11-26,156500,164000,156000,163000,69784,2.8391167192429023
2013-11-27,162000,165000,159500,165000,91843,1.2269938650306749
2013-11-28,166000,169000,163500,165500,53180,0.30303030303030304
2013-11-29,164500,167000,163000,165000,59588,-0.3021148036253776
2013-12-02,165000,166500,161500,164000,19212,-0.6060606060606061
2013-12-03,163000,166000,162500,164000,34176,0.0
2013-12-04,162500,166000,160000,164000,57352,0.0
2013-12-05,164000,164500,160500,161500,30806,-1.524390243902439
2013-12-06,160500,162500,160000,160000,35924,-0.9287925696594427
2013-12-09,162000,164000,160500,162000,21768,1.25
2013-12-10,164000,164000,160500,162000,18867,0.0
2013-12-11,162000,164500,159500,161000,42977,-0.6172839506172839
2013-12-12,159500,161000,157000,157500,65867,-2.1739130434782608
2013-12-13,156000,157500,152000,156500,89236,-0.6349206349206349
2013-12-16,156500,158500,155000,157500,28787,0.6389776357827476
2013-12-17,157000,160500,157000,160000,49972,1.5873015873015872
2013-12-18,160000,162000,158500,162000,34026,1.25
2013-12-19,163000,163000,156500,159000,57312,-1.8518518518518516
2013-12-20,159000,159000,155500,157500,63295,-0.9433962264150944
2013-12-23,158000,158500,156000,157000,71629,-0.31746031746031744
2013-12-24,157000,158000,155500,157000,71694,0.0
2013-12-26,157000,158500,156000,158000,48627,0.6369426751592357
2013-12-27,157500,158000,156000,157000,34000,-0.6329113924050633
2013-12-30,156500,161000,156500,161000,63182,2.547770700636943
2014-01-02,162000,162500,160500,160500,42342,-0.3105590062111801
2014-01-03,159500,160500,154000,156500,55492,-2.4922118380062304
2014-01-06,156500,158500,154500,156500,33702,0.0
2014-01-07,156500,158500,156500,157000,31152,0.3194888178913738
2014-01-08,157000,158000,154500,155500,43023,-0.9554140127388535
2014-01-09,155500,157000,154000,154000,47209,-0.964630225080386
2014-01-10,155000,156000,152500,154500,34759,0.3246753246753247
2014-01-13,154000,155500,152000,153000,66108,-0.9708737864077669
2014-01-14,152000,153500,149000,150500,71243,-1.6339869281045754
2014-01-15,150500,152500,148000,149500,78348,-0.6644518272425249
2014-01-16,150000,152000,149500,150000,41126,0.33444816053511706
2014-01-17,149500,151500,149500,150000,27135,0.0
2014-01-20,150000,151000,146500,148500,55293,-1.0
2014-01-21,148000,149000,146000,147000,61286,-1.0101010101010102
2014-01-22,148000,150500,147000,148000,75048,0.6802721088435374
2014-01-23,148500,148500,145000,145500,106049,-1.6891891891891893
2014-01-24,144500,145500,141000,143500,100796,-1.3745704467353952
2014-01-27,141000,142500,138500,142000,90114,-1.0452961672473868
2014-01-28,143000,145000,140500,143500,60398,1.056338028169014
2014-01-29,143500,145500,142000,144000,45148,0.34843205574912894
2014-02-03,144500,145000,142500,143500,30335,-0.3472222222222222
2014-02-04,141500,142000,138500,141500,70222,-1.3937282229965158
2014-02-05,142500,143500,140500,143000,35069,1.0600706713780919
2014-02-06,142000,143000,140000,141000,43786,-1.3986013986013985
2014-02-07,140500,141000,135500,137500,103138,-2.4822695035460995
2014-02-10,137000,139000,136000,137000,70610,-0.36363636363636365
2014-02-11,137500,140000,137000,138500,59415,1.094890510948905
2014-02-12,138000,140000,137000,139500,49242,0.7220216606498195
2014-02-13,140000,140000,137000,138000,44967,-1.0752688172043012
2014-02-14,137500,140000,137500,138500,58068,0.36231884057971014
2014-02-17,140000,143000,139000,142000,120615,2.527075812274368
2014-02-18,141500,144500,140500,143500,89458,1.056338028169014
2014-02-19,142500,146500,142000,146500,184570,2.0905923344947737
2014-02-20,145000,146000,143500,145000,63108,-1.023890784982935
2014-02-21,144500,146500,144500,146000,36962,0.6896551724137931
2014-02-24,145000,147000,144000,146000,34153,0.0
2014-02-25,146500,146500,143000,145500,41497,-0.3424657534246575
2014-02-26,144000,145500,143500,143500,54289,-1.3745704467353952
2014-02-27,143000,145000,142500,144000,62900,0.34843205574912894
2014-02-28,143500,144500,140500,141500,85590,-1.7361111111111112
2014-03-03,143000,145000,141500,144000,72016,1.76678445229682
2014-03-04,144500,145500,141000,141500,67458,-1.7361111111111112
2014-03-05,143000,144500,142000,143500,32629,1.4134275618374559
2014-03-06,144000,144500,142000,143500,122550,0.0
2014-03-07,143000,144000,141000,142000,26829,-1.0452961672473868
2014-03-10,142000,143000,138500,140000,52957,-1.4084507042253522
2014-03-11,140000,142500,139500,142000,30393,1.4285714285714286
2014-03-12,141000,142500,139500,141000,36287,-0.7042253521126761
