date,open,high,low,close,volume,change_rate
2013-08-20,232000,235500,229000,229000,440069,
2013-08-21,229000,234000,228000,228500,541244,-0.21834061135371177
2013-08-22,227500,231500,226500,228000,474320,-0.2188183807439825
2013-08-23,229000,231000,227000,228500,579019,0.21929824561403508
2013-08-26,229500,237000,229000,237000,550320,3.7199124726477026
2013-08-27,237500,241500,236500,238000,631729,0.42194092827004215
2013-08-28,234500,243000,234500,240500,485935,1.050420168067227
2013-08-29,241500,244000,239000,239500,507061,-0.4158004158004158
2013-08-30,241500,249000,241000,249000,758744,3.966597077244259
2013-09-02,247000,248000,241000,244500,535092,-1.8072289156626504
2013-09-03,245500,245500,240500,242500,485439,-0.81799591002045
2013-09-04,242000,245000,241000,242500,259647,0.0
2013-09-05,243000,246000,243000,244000,514661,0.6185567010309279
2013-09-06,247000,251000,246000,250500,718589,2.663934426229508
2013-09-09,251000,252000,245500,248000,543943,-0.998003992015968
2013-09-10,250000,252000,246500,250000,657006,0.8064516129032258
2013-09-11,250000,252000,246000,248000,528493,-0.8
2013-09-12,246500,251000,246000,248000,566680,0.0
2013-09-13,248000,249500,246000,248500,286133,0.20161290322580644
2013-09-16,251000,256000,250500,255500,430322,2.8169014084507045
2013-09-17,256000,257000,253000,256500,368477,0.3913894324853229
2013-09-23,245000,256000,245000,255000,591332,-0.5847953216374269
2013-09-24,257000,257500,251500,255000,426857,0.0
2013-09-25,254000,256000,252000,254000,469800,-0.39215686274509803
2013-09-26,251000,257000,251000,256500,363955,0.984251968503937
2013-09-27,250500,258500,250000,256500,306698,0.0
2013-09-30,255000,256500,251000,251000,317166,-2.144249512670565
2013-10-01,251000,257000,250500,254500,336561,1.394422310756972
2013-10-02,255500,255500,247000,247500,565715,-2.75049115913556
2013-10-04,251500,251500,247000,249500,408903,0.8080808080808081
2013-10-07,249500,251000,246000,247500,247141,-0.8016032064128256
2013-10-08,246500,255000,246000,253500,412704,2.4242424242424243
2013-10-10,256500,262500,254500,260500,664780,2.7613412228796843
2013-10-11,262500,264500,261000,264500,474853,1.5355086372360844
2013-10-14,262000,265500,261500,262000,234622,-0.945179584120983
2013-10-15,263500,268000,260500,263500,467831,0.5725190839694656
2013-10-16,261000,266500,261000,266000,331562,0.9487666034155597
2013-10-17,265500,269000,263000,264500,372781,-0.5639097744360901
2013-10-18,264500,265000,254500,256500,668580,-3.0245746691871456
2013-10-21,255500,263000,255500,261000,474674,1.7543859649122806
2013-10-22,259000,263000,258500,262500,392874,0.5747126436781609
2013-10-23,262000,263500,258000,258500,390159,-1.5238095238095237
2013-10-24,257500,258000,251000,253500,480437,-1.9342359767891684
2013-10-25,252500,260500,252500,258500,406686,1.9723865877712032
2013-10-28,260500,265000,260000,265000,390833,2.5145067698259185
2013-10-29,262000,264000,257500,261500,419006,-1.3207547169811322
2013-10-30,260000,261000,256500,261000,344438,-0.19120458891013384
2013-10-31,259500,260500,252500,253000,408526,-3.065134099616858
2013-11-01,251000,254500,249000,254000,420032,0.3952569169960474
2013-11-04,251500,253000,247500,248000,368456,-2.3622047244094486
2013-11-05,248000,248500,243000,244500,486595,-1.411290322580645
2013-11-06,241500,253000,241000,250000,520188,2.2494887525562373
2013-11-07,253000,256500,251000,254000,439956,1.6
2013-11-08,250000,254000,248500,248500,348392,-2.1653543307086616
2013-11-11,248500,251000,245000,247500,284004,-0.4024144869215292
2013-11-12,246000,252500,246000,249000,297488,0.6060606060606061
2013-11-13,248500,249500,244000,244000,236553,-2.0080321285140563
2013-11-14,247500,248000,242500,243000,280790,-0.4098360655737705
2013-11-15,245500,251500,245000,249000,366427,2.4691358024691357
2013-11-18,250500,255000,249500,254000,342567,2.0080321285140563
2013-11-19,254500,261500,254000,258500,463923,1.7716535433070866
2013-11-20,258500,258500,253500,254500,331981,-1.5473887814313347
2013-11-21,254500,254500,251000,253500,250219,-0.3929273084479371
2013-11-22,253500,255000,250500,253000,334631,-0.19723865877712032
2013-11-25,253000,256500,252500,252500,211484,-0.1976284584980237
2013-11-26,254000,255000,248500,255000,419566,0.9900990099009901
2013-11-27,255000,259000,252500,257500,319224,0.9803921568627451
2013-11-28,257000,258500,253000,255000,330412,-0.9708737864077669
2013-11-29,254000,256000,250500,252000,285264,-1.1764705882352942
2013-12-02,252000,253500,249000,249500,209625,-0.992063492063492
2013-12-03,247500,249000,237000,239000,880074,-4.208416833667335
2013-12-04,237000,241000,233000,233000,706716,-2.510460251046025
2013-12-05,234500,235500,229500,232500,791121,-0.2145922746781116
2013-12-06,232000,233500,230000,230000,452464,-1.0752688172043012
2013-12-09,232500,233500,228000,230000,514208,0.0
2013-12-10,231500,233000,228000,228500,544323,-0.6521739130434783
2013-12-11,229500,231500,226500,229000,608863,0.2188183807439825
2013-12-12,228500,232000,227500,230000,826526,0.43668122270742354
2013-12-13,230000,232000,227000,231500,676239,0.6521739130434783
2013-12-16,231500,231500,228000,228000,389360,-1.511879049676026
2013-12-17,229000,230500,225000,227000,1243467,-0.43859649122807015
2013-12-18,226500,235500,226000,227500,957351,0.22026431718061676
2013-12-19,229500,230000,217500,220500,1119205,-3.076923076923077
2013-12-20,220000,226000,219500,224500,609925,1.8140589569160999
2013-12-23,226000,229500,225500,228500,526734,1.7817371937639197
2013-12-24,228000,228500,224500,226000,390524,-1.0940919037199124
2013-12-26,227000,227500,225000,225500,372399,-0.22123893805309736
2013-12-27,225500,230500,225500,229500,323182,1.7738359201773837
2013-12-30,232000,236500,231000,236500,470819,3.0501089324618738
2014-01-02,236500,238000,224500,224500,720748,-5.07399577167019
2014-01-03,226500,228000,222500,224000,572466,-0.22271714922048996
2014-01-06,224000,231000,222500,228500,669198,2.0089285714285716
2014-01-07,232000,232000,228500,229000,464556,0.2188183807439825
2014-01-08,230000,231500,228500,229500,242741,0.21834061135371177
2014-01-09,228500,231500,224500,224500,353670,-2.178649237472767
2014-01-10,224000,224500,219000,221000,427325,-1.55902004454343
2014-01-13,221500,231000,221500,228000,406080,3.167420814479638
2014-01-14,231500,238000,231000,232000,723928,1.7543859649122806
2014-01-15,235000,236000,230000,231000,358668,-0.43103448275862066
2014-01-16,231000,235000,230500,233000,277244,0.8658008658008658
2014-01-17,232000,233000,228500,228500,333046,-1.9313304721030045
2014-01-20,230000,232000,227000,231000,219229,1.0940919037199124
2014-01-21,231500,237000,229500,236000,425513,2.1645021645021645
2014-01-22,234500,238000,233500,236500,301292,0.211864406779661
2014-01-23,235500,236500,231500,232000,380995,-1.9027484143763214
2014-01-24,230000,230500,221500,228000,1188198,-1.7241379310344827
2014-01-27,223500,229000,222000,223500,581266,-1.9736842105263157
2014-01-28,222500,232000,222000,230500,664778,3.131991051454139
2014-01-29,235000,236000,232500,234500,733231,1.735357917570499
2014-02-03,234000,235000,230000,231500,569289,-1.279317697228145
2014-02-04,227500,232500,226000,226000,692218,-2.375809935205184
2014-02-05,228500,233500,228000,228500,610300,1.1061946902654867
2014-02-06,229000,230000,226000,226500,531303,-0.87527352297593
2014-02-07,230000,232500,228000,230500,439616,1.7660044150110374
2014-02-10,230000,234500,229500,233500,384554,1.3015184381778742
2014-02-11,232000,234500,230500,231000,345374,-1.070663811563169
2014-02-12,230500,231500,226500,227500,540947,-1.5151515151515151
2014-02-13,229000,231000,227000,227000,294179,-0.21978021978021978
2014-02-14,228500,233000,228000,232500,386819,2.4229074889867843
2014-02-17,234500,235500,231500,233000,306825,0.21505376344086022
2014-02-18,232000,234500,229000,229500,295621,-1.502145922746781
2014-02-19,227500,228500,224000,225500,727791,-1.7429193899782136
2014-02-20,224000,225000,220500,222000,606004,-1.5521064301552108
2014-02-21,223000,228500,223000,228000,560650,2.7027027027027026
2014-02-24,228000,229000,226000,227500,368600,-0.21929824561403508
2014-02-25,228500,234000,228000,233000,504242,2.417582417582418
2014-02-26,235000,239000,233500,236500,725633,1.502145922746781
2014-02-27,238000,243500,236000,243500,603048,2.9598308668076108
2014-02-28,243500,246000,241000,245000,525904,0.6160164271047228
2014-03-03,242500,246000,240500,246000,397189,0.40816326530612246
2014-03-04,245000,245500,241500,242000,283267,-1.6260162601626018
2014-03-05,246000,246000,242500,244500,303418,1.0330578512396695
2014-03-06,246500,246500,241000,243500,292360,-0.408997955010225
2014-03-07,244000,244000,237500,238500,374495,-2.0533880903490758
2014-03-10,236500,238000,235000,237000,403993,-0.628930817610063
2014-03-11,238500,239000,235000,236500,381899,-0.21097046413502107
2014-03-12,238500,239000,234000,235500,496623,-0.42283298097251587
2014-03-13,234500,235500,228500,229000,722434,-2.7600849256900215
2014-03-14,225000,229500,225000,229000,484550,0.0
2014-03-17,229000,234000,229000,234000,334656,2.1834061135371177
2014-03-18,235000,235500,231500,235000,299901,0.4273504273504274
2014-03-19,236000,236000,231000,231000,278237,-1.702127659574468
2014-03-20,231000,231000,227000,229500,301673,-0.6493506493506493
2014-03-21,231500,236000,230500,234500,363353,2.178649237472767
2014-03-24,235500,236500,232500,235500,266484,0.42643923240938164
2014-03-25,235500,237500,232000,232500,307508,-1.2738853503184715
2014-03-26,235500,243500,234500,243000,746044,4.516129032258064
2014-03-27,243000,246500,241500,246000,504730,1.2345679012345678
2014-03-28,244000,249000,243500,248000,498126,0.8130081300813009
2014-03-31,254000,254000,248000,251000,527443,1.2096774193548387
2014-04-01,249000,252000,246500,251500,474347,0.199203187250996
2014-04-02,253500,253500,248500,250000,404580,-0.5964214711729622
2014-04-03,251500,252000,244500,245500,485309,-1.7999999999999998
2014-04-04,247000,250500,246000,247500,528636,0.8146639511201629
2014-04-07,245500,248000,243500,246500,256626,-0.40404040404040403
2014-04-08,244000,249500,243000,248500,419165,0.8113590263691683
2014-04-09,248500,250000,240500,243500,652217,-2.0120724346076457
2014-04-10,244000,244500,237000,242500,567327,-0.41067761806981523
2014-04-11,240000,243500,239500,242000,375135,-0.2061855670103093
2014-04-14,241000,243000,239500,241500,279338,-0.2066115702479339
2014-04-15,245000,245500,237500,238000,423734,-1.4492753623188406
2014-04-16,238000,243000,238000,242000,308142,1.680672268907563
2014-04-17,243000,243500,239500,240000,200432,-0.8264462809917356
2014-04-18,242500,245000,241000,245000,197380,2.083333333333333
2014-04-21,244500,245500,242000,244000,164134,-0.40816326530612246
2014-04-22,244000,245000,241500,245000,185214,0.4098360655737705
2014-04-23,246000,246000,242500,245000,283031,0.0
2014-04-24,245000,245500,238500,242000,393086,-1.2244897959183674
2014-04-25,239500,240000,233500,236000,628399,-2.479338842975207
2014-04-28,234500,237000,233500,233500,385835,-1.059322033898305
2014-04-29,234500,235500,233500,234000,190077,0.21413276231263384
2014-04-30,233500,235000,228500,230000,475635,-1.7094017094017095
2014-05-02,229500,230500,224000,225000,739558,-2.1739130434782608
2014-05-07,226000,226500,220500,223000,967678,-0.8888888888888888
2014-05-08,224500,228500,222000,228500,756939,2.4663677130044843
2014-05-09,228500,233000,228500,231500,487858,1.312910284463895
2014-05-12,231000,231500,226500,229500,332735,-0.8639308855291578
2014-05-13,230000,233500,230000,231500,277308,0.8714596949891068
2014-05-14,233000,237500,230500,237500,482961,2.591792656587473
2014-05-15,237500,239500,235000,239500,447964,0.8421052631578947
2014-05-16,238000,238500,232500,234500,430751,-2.0876826722338206
2014-05-19,234000,234000,230500,233500,463215,-0.42643923240938164
2014-05-20,231000,232500,228500,230000,469488,-1.4989293361884368
2014-05-21,229000,231500,228000,230500,351589,0.21739130434782608
2014-05-22,232500,234500,230500,233000,355821,1.0845986984815619
2014-05-23,233500,236000,232500,233000,280951,0.0
2014-05-26,234000,235500,233000,235000,181362,0.8583690987124464
2014-05-27,233500,234500,229000,229000,261692,-2.553191489361702
2014-05-28,228000,232000,228000,230000,419525,0.43668122270742354
2014-05-29,232000,232500,229000,230000,267730,0.0
2014-05-30,229500,231500,224500,224500,656833,-2.391304347826087
2014-06-02,225000,227500,224500,226500,284325,0.8908685968819599
2014-06-03,226500,228000,223000,227000,368432,0.22075055187637968
2014-06-05,225000,226000,222000,225000,478380,-0.881057268722467
2014-06-09,225500,227000,223500,224000,529733,-0.4444444444444444
2014-06-10,225500,225500,223000,223000,389436,-0.4464285714285714
2014-06-11,225000,225000,223000,224000,431378,0.4484304932735426
