date,open,high,low,close,volume,change_rate
2017-04-11,18400,23650,13700,21550,1555005,
2017-04-12,21500,24150,19750,20450,1189603,-5.104408352668213
2017-04-13,20000,20700,17200,17800,575045,-12.95843520782396
2017-04-14,17500,23100,16550,19100,1159930,7.303370786516854
2017-04-17,19100,21300,17850,18100,585832,-5.2356020942408374
2017-04-18,18450,18500,17050,17550,203649,-3.0386740331491713
2017-04-19,17650,17800,16300,16450,120162,-6.267806267806268
2017-04-20,16700,17000,15650,16350,148678,-0.60790273556231
2017-04-21,16050,16700,15800,15900,53513,-2.7522935779816518
2017-04-24,16150,16150,14250,14550,100831,-8.49056603773585
2017-04-25,14700,14950,14000,14150,91601,-2.7491408934707904
2017-04-26,14150,14350,13750,13900,67106,-1.76678445229682
2017-04-27,13800,17250,13800,15500,710823,11.510791366906476
2017-04-28,15700,16600,14150,14450,194979,-6.774193548387098
2017-05-02,14450,14600,13950,14050,40583,-2.768166089965398
2017-05-04,14150,14350,13950,14150,24433,0.7117437722419928
2017-05-08,14250,14650,13950,14000,22080,-1.0600706713780919
2017-05-10,14000,14300,13850,14000,27416,0.0
2017-05-11,14000,14100,13600,13800,29534,-1.4285714285714286
2017-05-12,13750,13950,13300,13800,18308,0.0
2017-05-15,14000,14000,13550,13650,7049,-1.0869565217391304
2017-05-16,13800,13850,13450,13550,14052,-0.7326007326007326
2017-05-17,13550,13750,13250,13450,10384,-0.7380073800738007
2017-05-18,13200,13500,12900,13200,18221,-1.858736059479554
2017-05-19,13150,14250,13150,13450,62410,1.893939393939394
2017-05-22,14100,14100,13450,13550,19574,0.7434944237918215
2017-05-23,13450,13900,13250,13650,16744,0.7380073800738007
2017-05-24,13700,13900,13500,13550,15864,-0.7326007326007326
2017-05-25,13650,14500,13400,13650,75485,0.7380073800738007
2017-05-26,13750,13800,13350,13600,26113,-0.3663003663003663
2017-05-29,13600,13900,13400,13600,36168,0.0
2017-05-30,13550,13700,13350,13600,20842,0.0
2017-05-31,13650,13950,13550,13600,27930,0.0
2017-06-01,13800,13900,13650,13650,8483,0.3676470588235294
2017-06-02,13800,13850,13200,13400,23055,-1.8315018315018317
2017-06-05,13500,13800,13400,13450,10852,0.3731343283582089
2017-06-07,13500,13600,13200,13400,20549,-0.37174721189591076
2017-06-08,13400,13400,13150,13250,7784,-1.1194029850746268
2017-06-09,13150,13400,13100,13150,6720,-0.7547169811320755
2017-06-12,13350,13350,13000,13050,7159,-0.7604562737642585
2017-06-13,13250,13250,13000,13150,15869,0.7662835249042145
2017-06-14,13200,13250,13000,13150,10561,0.0
2017-06-15,13250,13250,12900,13150,15273,0.0
2017-06-16,13250,13250,13000,13050,3846,-0.7604562737642585
2017-06-19,13050,13300,12900,13050,8016,0.0
2017-06-20,12950,13150,12700,12850,7221,-1.532567049808429
2017-06-21,12850,13350,12700,12900,22697,0.38910505836575876
2017-06-22,13050,13050,12750,12800,3227,-0.7751937984496124
2017-06-23,12850,13000,12650,12800,7143,0.0
2017-06-26,12800,13000,12300,12450,8611,-2.734375
2017-06-27,12500,12850,12450,12600,5076,1.2048192771084338
2017-06-28,12750,12750,12300,12550,4345,-0.3968253968253968
2017-06-29,12700,12700,12300,12500,3998,-0.398406374501992
2017-06-30,12600,12600,12000,12050,13834,-3.5999999999999996
2017-07-03,12200,12400,11900,11900,7439,-1.2448132780082988
2017-07-04,11800,12000,11600,11700,7205,-1.680672268907563
2017-07-05,11750,11950,11600,11900,3062,1.7094017094017095
2017-07-06,11800,12000,11650,11800,2795,-0.8403361344537815
2017-07-07,11800,12100,11600,11750,9515,-0.423728813559322
2017-07-10,11850,11850,11450,11700,3914,-0.425531914893617
2017-07-11,11750,12800,11700,12200,24566,4.273504273504273
2017-07-12,12550,12550,11950,12200,6552,0.0
2017-07-13,12100,12350,11950,12200,8771,0.0
