date,open,high,low,close,volume,change_rate
2019-12-26,52400,54900,50000,54100,798766,
2019-12-27,53200,54400,52700,54000,66735,-0.18484288354898337
2019-12-30,53900,55900,53600,54600,51972,1.1111111111111112
2020-01-02,54700,55800,53500,54900,46472,0.5494505494505495
2020-01-03,55800,56200,54500,54500,30370,-0.7285974499089253
2020-01-06,53700,55000,53600,54000,30172,-0.9174311926605505
2020-01-07,54000,57500,54000,56400,95709,4.444444444444445
2020-01-08,56500,57300,55300,55500,42793,-1.5957446808510638
2020-01-09,56200,56600,55200,55200,29647,-0.5405405405405406
2020-01-10,55500,57200,55400,57000,46043,3.260869565217391
2020-01-13,57800,60800,57100,59800,61427,4.912280701754386
2020-01-14,60000,61200,59100,59600,23448,-0.33444816053511706
2020-01-15,59600,60600,59600,60100,16699,0.8389261744966443
2020-01-16,60100,60900,59300,60900,23249,1.3311148086522462
2020-01-17,60700,61700,60000,60200,22730,-1.1494252873563218
2020-01-20,60200,61000,56100,56600,47037,-5.980066445182724
2020-01-21,56700,57700,55700,56000,13939,-1.0600706713780919
2020-01-22,56500,56900,55200,56700,13141,1.25
2020-01-23,56000,56600,54700,55000,18894,-2.9982363315696645
2020-01-28,52000,52400,50400,51000,34854,-7.2727272727272725
2020-01-29,51200,52500,50300,51700,22784,1.3725490196078431
2020-01-30,51200,51500,48500,49200,24121,-4.835589941972921
2020-01-31,49850,49900,48450,48450,13029,-1.524390243902439
2020-02-03,47250,49850,47250,49800,14651,2.786377708978328
2020-02-04,49800,50500,48500,49750,11485,-0.1004016064257028
2020-02-05,50400,50500,45650,45950,35523,-7.63819095477387
2020-02-06,46500,47000,45900,46800,16418,1.8498367791077257
2020-02-07,46950,46950,46250,46300,6232,-1.0683760683760684
2020-02-10,46700,46700,45700,46000,6433,-0.6479481641468683
2020-02-11,46100,47150,46050,46450,5250,0.9782608695652175
2020-02-12,46900,48300,46450,48300,7116,3.982777179763186
2020-02-13,49100,49400,47650,48000,21914,-0.6211180124223602
2020-02-14,48700,48800,47950,48150,6877,0.3125
2020-02-17,48800,50100,48250,49450,12308,2.699896157840083
2020-02-18,49300,49300,47950,48050,9021,-2.8311425682507583
2020-02-19,48200,48500,47150,47850,5524,-0.41623309053069724
2020-02-20,48000,48000,46650,47150,5791,-1.4629049111807733
2020-02-21,46850,47750,46000,46000,11114,-2.4390243902439024
2020-02-24,44600,45000,44050,44150,9114,-4.021739130434782
2020-02-25,44000,45950,43400,45200,12935,2.378255945639864
2020-02-26,45000,45000,44300,44800,15237,-0.8849557522123894
2020-02-27,44200,45650,44000,44350,7975,-1.0044642857142858
2020-02-28,44300,44300,41350,42600,17224,-3.9458850056369785
2020-03-02,42450,43750,41750,43250,11303,1.5258215962441315
2020-03-03,43700,44300,42050,42650,15609,-1.3872832369942196
2020-03-04,42650,43450,42400,43450,4924,1.875732708089097
2020-03-05,43700,44700,43100,43850,11927,0.9205983889528193
2020-03-06,43450,43450,42200,42700,7714,-2.6225769669327255
2020-03-09,42000,42000,40850,41600,7597,-2.576112412177986
2020-03-10,41600,42000,40600,41950,11392,0.8413461538461539
2020-03-11,42000,42200,39200,39700,18669,-5.363528009535161
2020-03-12,39200,39200,35400,37950,27409,-4.408060453400504
2020-03-13,35000,36000,32700,36000,52727,-5.138339920948617
2020-03-16,36900,37000,33850,34900,8717,-3.0555555555555554
2020-03-17,32800,35900,32600,35900,16991,2.865329512893983
2020-03-18,35900,37500,34900,36000,25755,0.2785515320334262
2020-03-19,36000,36350,32050,33500,17401,-6.944444444444445
2020-03-20,33500,34150,31300,34150,21265,1.9402985074626864
2020-03-23,32950,32950,29600,30800,12175,-9.809663250366032
2020-03-24,30950,31750,30100,31700,10456,2.922077922077922
2020-03-25,32500,33600,32300,33400,24061,5.3627760252365935
2020-03-26,33450,34650,33250,33800,13723,1.1976047904191618
2020-03-27,35000,35250,33350,33850,17869,0.14792899408284024
2020-03-30,32500,33650,32500,33100,22473,-2.2156573116691285
2020-03-31,33500,34500,33250,34500,13598,4.229607250755287
2020-04-01,33900,35400,32500,32700,30070,-5.217391304347826
2020-04-02,32850,34350,32500,34250,5610,4.740061162079511
