date,open,high,low,close,volume,change_rate
2013-08-20,96037,97037,95287,95287,64946,
2013-08-21,96037,96037,93536,94037,79016,-1.3118263771553307
2013-08-22,92536,93536,91535,92536,108898,-1.5961802269319523
2013-08-23,92035,93536,91785,93036,81757,0.5403302498487075
2013-08-26,92535,94536,92285,93036,97433,0.0
2013-08-27,93036,93786,91785,92036,107063,-1.0748527451739112
2013-08-28,91285,93286,89785,92286,110184,0.2716328393237429
2013-08-29,92785,94036,92535,93036,73588,0.8126909823808596
2013-08-30,93036,94037,92536,93537,80500,0.5385012253321295
2013-09-02,93787,96538,93787,96038,125700,2.6738082256219466
2013-09-03,96287,97037,94036,94537,133169,-1.5629230096420168
2013-09-04,94286,94536,93286,93286,73376,-1.3232914097125994
2013-09-05,93536,95787,93286,95287,113830,2.1450164011748813
2013-09-06,95287,97538,94787,97288,155290,2.0999716645502535
2013-09-09,97537,99538,97287,98288,179718,1.027875997039717
2013-09-10,99288,99538,96287,98288,101997,0.0
2013-09-11,97537,98288,96787,97538,106319,-0.7630636496825655
2013-09-12,97537,98288,96287,97538,184966,0.0
2013-09-13,97037,98538,96287,97538,89664,0.0
2013-09-16,98038,99538,97537,98038,110734,0.5126207221800734
2013-09-17,98038,99289,96538,98539,94946,0.5110263367265754
2013-09-23,98788,99538,97287,98038,124226,-0.5084281350531261
2013-09-24,97288,100039,97288,99789,122441,1.7860421469226218
2013-09-25,99038,100038,97037,97788,107079,-2.0052310374891023
2013-09-26,97288,99539,96788,98539,83520,0.7679878921749089
2013-09-27,99538,103540,99038,103040,334753,4.5677346025431556
2013-09-30,102539,107041,101289,105291,290187,2.1845885093167703
2013-10-01,104290,108041,104290,106041,223905,0.7123115935834972
2013-10-02,106791,109542,104290,108292,197955,2.1227638366292285
2013-10-04,105791,107542,105291,106292,108880,-1.8468584937022126
2013-10-07,105041,109793,105041,106792,131152,0.470402288036729
2013-10-08,107541,109542,106041,108042,125562,1.170499662896097
2013-10-10,106791,109042,106291,107542,98964,-0.46278299179948534
2013-10-11,108542,109792,107292,107292,120030,-0.23246731509549756
2013-10-14,106791,108792,105541,107292,118325,0.0
2013-10-15,108542,109792,107541,108042,88582,0.6990269544793647
2013-10-16,106541,108792,104290,107792,221692,-0.23139149589974267
2013-10-17,107792,109543,106041,106792,152545,-0.9277126317351937
2013-10-18,108041,113794,107291,113294,330715,6.088471046520338
2013-10-21,114044,114294,110543,112544,146829,-0.6619944568997476
2013-10-22,112543,113794,111293,113544,115150,0.88854137048621
2013-10-23,112794,114294,110293,112794,90947,-0.6605368843796238
2013-10-24,113544,122548,113294,122048,402586,8.204337110129972
2013-10-25,121797,122047,118046,120047,165010,-1.6395188778185632
2013-10-28,120047,120047,116545,117046,107143,-2.4998542237623598
2013-10-29,117046,117796,114795,116546,152477,-0.4271824752661347
2013-10-30,116545,117545,114544,116045,135924,-0.42987318312082784
2013-10-31,115295,118796,115295,117796,208523,1.508897410487311
2013-11-01,118546,118546,112544,116546,214644,-1.061156575775069
2013-11-04,116044,116545,113544,113544,100898,-2.5758069775024452
2013-11-05,113544,116545,112544,115045,113585,1.321954484605087
2013-11-06,115045,119046,115045,117046,137379,1.7393193967577905
2013-11-07,116795,117796,114794,117796,89384,0.640773712899202
2013-11-08,117295,119296,115544,116045,163279,-1.4864681313457162
2013-11-11,115545,116045,113794,114795,58198,-1.0771683398681546
2013-11-12,114795,117796,114294,117046,94294,1.9608867982054967
2013-11-13,117546,118046,114795,116296,78352,-0.640773712899202
2013-11-14,115545,117546,115045,116296,77351,0.0
2013-11-15,117295,120797,116295,120297,99538,3.4403590837174107
2013-11-18,120046,121797,117795,118046,79022,-1.8712021081157468
2013-11-19,118046,119547,117796,119297,79528,1.0597563661623435
2013-11-20,118546,119296,115545,117796,103351,-1.2582043136038625
2013-11-21,117045,117295,113544,114795,98361,-2.5476247071207854
