date,open,high,low,close,volume,change_rate
2017-05-12,27838,35800,21960,23351,506129,
2017-05-15,23671,28159,23590,25648,608556,9.836837822791315
2017-05-16,26449,30028,25514,29175,258515,13.751559575795383
2017-05-17,28746,31098,27357,29335,286606,0.5484147386461011
2017-05-18,28746,29868,27891,28533,120648,-2.733935571842509
2017-05-19,28426,28853,26823,26824,95182,-5.989555952756458
2017-05-22,26983,26983,25914,26450,50478,-1.3942737846704445
2017-05-23,26235,28051,26208,27519,54975,4.041587901701323
2017-05-24,27517,27731,26342,26396,45030,-4.080816890148625
2017-05-25,26182,26395,25861,25888,24261,-1.9245340203061072
2017-05-26,25914,26930,25620,26076,39590,0.7262051915945612
2017-05-29,26074,26556,25754,26450,28503,1.434269059671729
2017-05-30,26689,26689,25941,26156,13841,-1.111531190926276
2017-05-31,26182,26182,25380,25381,26970,-2.962991283070806
2017-06-01,25380,25380,24659,24660,27512,-2.8407076159331783
2017-06-02,24712,25300,24472,25114,10845,1.8410381184103812
2017-06-05,25380,26449,25140,26076,38889,3.830532770566218
2017-06-07,25700,27571,25700,26931,45916,3.2788771283939253
2017-06-08,27250,27357,26476,27305,23669,1.3887341725149456
2017-06-09,27304,27625,26716,27411,15148,0.38820728804248306
2017-06-12,27625,27625,26716,27091,14752,-1.1674145416073838
2017-06-13,27625,27625,26662,27519,24616,1.5798604702668781
2017-06-14,27571,27571,26689,27519,15147,0.0
2017-06-15,27517,27517,26662,27091,21401,-1.5552890730041062
2017-06-16,27090,27197,26716,26984,9640,-0.39496511756671954
2017-06-19,26983,27464,26983,27465,14407,1.7825378001778833
2017-06-20,27517,27838,26769,26984,27380,-1.7513198616420897
2017-06-21,27090,27891,26716,27732,29041,2.7720130447672697
2017-06-22,27785,28051,26823,26931,21635,-2.8883600173085244
2017-06-23,26983,27250,26689,26931,22104,0.0
2017-06-26,26823,26983,26689,26770,27217,-0.5978240689168617
2017-06-27,26769,27037,25140,26824,15523,0.2017183414269705
2017-06-28,26930,26930,26609,26824,6864,0.0
2017-06-29,26930,26930,26609,26931,14848,0.3988965105875335
2017-06-30,26716,26983,26689,26770,13440,-0.5978240689168617
2017-07-03,26876,27304,26769,27144,10070,1.3970862906238326
2017-07-04,27464,27517,27037,27251,9285,0.39419392867668723
2017-07-05,27464,27464,27037,27144,3496,-0.39264614142600274
2017-07-06,27411,27411,26930,27091,14583,-0.19525493663424698
2017-07-07,26769,27143,26769,26984,6999,-0.39496511756671954
2017-07-10,26983,27037,26930,26984,6849,0.0
2017-07-11,27143,27143,26823,26931,12584,-0.19641268900088943
2017-07-12,26930,26983,26769,26877,7749,-0.20051242063050018
2017-07-13,27250,27250,26823,26931,6635,0.20091528072329498
2017-07-14,27090,27464,26876,27251,5528,1.1882217518844453
2017-07-17,27625,27625,26983,27198,2879,-0.19448827565960883
2017-07-18,27464,27464,26930,27091,6047,-0.39341128024119426
2017-07-19,27090,27411,26930,27037,4460,-0.19932819017385847
2017-07-20,27304,27304,26983,27198,7951,0.5954802677811888
2017-07-21,27197,27571,26930,27091,10480,-0.39341128024119426
2017-07-24,27143,27411,26930,27198,9930,0.39496511756671954
2017-07-25,26930,27197,26930,27144,3209,-0.1985440105890139
2017-07-26,27037,27037,26930,26931,5358,-0.7847038019451812
2017-07-27,26930,27197,26823,27198,3932,0.9914225242285841
2017-07-28,27090,27250,26983,27144,3046,-0.1985440105890139
2017-07-31,26716,27143,26716,27091,1555,-0.19525493663424698
2017-08-01,27090,27143,26983,27091,4835,0.0
2017-08-02,26983,27197,26983,26984,3652,-0.39496511756671954
2017-08-03,27143,27197,26876,26984,4138,0.0
2017-08-04,27143,28051,27037,28053,11581,3.9616068781500147
2017-08-07,27838,28533,27411,27571,5461,-1.7181763091291484
2017-08-08,27571,28212,27517,27893,4273,1.1678938014580538
2017-08-09,27891,27945,27464,27625,1891,-0.9608145412827592
2017-08-10,27143,27677,26983,27091,4584,-1.9330316742081448
2017-08-11,26876,27464,26876,27144,2381,0.1956369273928611
2017-08-14,27037,27571,26983,27091,1654,-0.19525493663424698
2017-08-16,27304,27785,27250,27519,5263,1.5798604702668781
2017-08-17,27250,27731,27250,27358,1032,-0.5850503288636941
2017-08-18,27677,27785,27197,27519,4194,0.5884933109145406
2017-08-21,27785,27838,27357,27732,2865,0.7740106835277445
2017-08-22,28051,28373,27785,28267,4717,1.9291792874657436
2017-08-23,28373,28426,27999,28159,3082,-0.38207096614426717
2017-08-24,28746,28746,27891,28106,1465,-0.18821691111190028
2017-08-25,28426,28426,28051,28053,2134,-0.18857183519533197
2017-08-28,28319,28693,28265,28320,2264,0.9517698641856486
2017-08-29,28319,28586,28265,28320,2467,0.0
2017-08-30,28319,28746,28265,28320,955,0.0
2017-08-31,28319,28586,28265,28320,2245,0.0
2017-09-01,28319,28586,27999,28320,1487,0.0
2017-09-04,27517,28373,27517,28320,2685,0.0
2017-09-05,28319,28586,28265,28320,2708,0.0
2017-09-06,28586,28800,27945,28053,1920,-0.9427966101694916
2017-09-07,28265,28265,27891,28213,1741,0.5703489822835348
2017-09-08,28212,28212,27891,28053,1804,-0.567114450785099
2017-09-11,27945,28586,27945,27945,1740,-0.384985563041386
2017-09-12,27945,27945,27250,27893,3560,-0.18607979960636967
2017-09-13,27945,28051,27891,27999,1588,0.3800236618506435
2017-09-14,27625,28051,27625,27945,2937,-0.19286403085824494
2017-09-15,27945,28746,27891,27893,2001,-0.18607979960636967
2017-09-18,27891,28159,27411,27893,1491,0.0
2017-09-19,27891,28479,27891,27893,1039,0.0
2017-09-20,27945,28373,27891,28267,1560,1.3408382031334025
2017-09-21,28533,28907,28265,28587,9702,1.1320621219089397
2017-09-22,28586,29708,28586,29121,9478,1.867981949837339
2017-09-25,29120,30082,27838,28640,14505,-1.6517289928230487
