date,open,high,low,close,volume,change_rate
2015-09-15,114500,116000,106000,113000,41492,
2015-09-16,114500,116500,111000,111500,27335,-1.3274336283185841
2015-09-17,114000,114000,108000,109000,18132,-2.242152466367713
2015-09-18,110500,111000,108000,109500,9065,0.45871559633027525
2015-09-21,107500,109500,107000,107500,8652,-1.82648401826484
2015-09-22,107000,108500,104500,106000,11848,-1.3953488372093024
2015-09-23,104000,104500,99900,100000,21503,-5.660377358490567
2015-09-24,100000,103000,99700,100000,6881,0.0
2015-09-25,99600,100500,97000,99800,8752,-0.2
2015-09-30,97000,99400,97000,98900,3531,-0.9018036072144289
2015-10-01,99000,103000,97600,101000,5273,2.1233569261880687
2015-10-02,100500,102000,100000,101000,3046,0.0
2015-10-05,101000,102500,100000,102000,3357,0.9900990099009901
2015-10-06,101500,103000,100500,100500,4618,-1.4705882352941175
2015-10-07,100500,104000,100000,104000,7928,3.482587064676617
2015-10-08,105000,105000,101000,102000,5164,-1.9230769230769231
2015-10-12,101500,103500,99700,99900,8820,-2.0588235294117645
2015-10-13,100500,100500,98700,99500,6744,-0.40040040040040037
2015-10-14,99000,100500,99000,99100,4176,-0.4020100502512563
2015-10-15,98000,100000,98000,99500,4610,0.4036326942482341
2015-10-16,100000,100000,99200,99600,3032,0.10050251256281408
2015-10-19,100500,100500,98800,98900,3565,-0.7028112449799196
2015-10-20,98500,99000,98400,98800,4475,-0.10111223458038424
2015-10-21,98500,100500,98500,100000,8020,1.214574898785425
2015-10-22,102500,106500,99900,100500,13711,0.5
2015-10-23,100500,106500,100500,102000,5897,1.4925373134328357
2015-10-26,101500,102500,100000,101000,3052,-0.9803921568627451
2015-10-27,101000,102000,100000,101000,2015,0.0
2015-10-28,101500,102000,100000,101000,5045,0.0
2015-10-29,100000,106000,100000,104500,20851,3.4653465346534658
2015-10-30,105500,112000,105500,108000,27715,3.349282296650718
2015-11-02,108000,113500,108000,112500,14472,4.166666666666666
2015-11-03,113500,115000,110000,114500,17821,1.7777777777777777
2015-11-04,114500,115500,111000,113000,11147,-1.3100436681222707
2015-11-05,111000,113000,109500,111500,6043,-1.3274336283185841
2015-11-06,110500,112500,107500,110000,6055,-1.345291479820628
2015-11-09,112500,112500,107000,109000,5906,-0.9090909090909091
2015-11-10,108000,112000,106000,108500,14025,-0.45871559633027525
2015-11-11,107000,110000,106000,106000,4944,-2.3041474654377883
2015-11-12,104500,109500,104000,106000,7305,0.0
2015-11-13,104500,107000,102500,106500,6351,0.4716981132075472
2015-11-16,105500,105500,102500,104500,8028,-1.8779342723004695
2015-11-17,104500,108500,104500,106500,7334,1.9138755980861244
2015-11-18,104500,109000,104500,109000,6509,2.3474178403755865
2015-11-19,112000,112000,109500,111000,7337,1.834862385321101
2015-11-20,111000,112000,109500,112000,5695,0.9009009009009009
2015-11-23,112000,116500,112000,115500,13343,3.125
2015-11-24,114500,120000,114500,118500,20450,2.5974025974025974
2015-11-25,117000,121000,117000,120500,8177,1.6877637130801686
2015-11-26,120000,122000,119000,121000,9019,0.4149377593360996
2015-11-27,121000,121000,118500,119500,4085,-1.2396694214876034
2015-11-30,118000,118500,114500,118500,3865,-0.8368200836820083
2015-12-01,117000,120500,116000,120500,8784,1.6877637130801686
2015-12-02,120500,120500,118500,119500,9353,-0.8298755186721992
2015-12-03,118000,119000,116000,117500,6413,-1.6736401673640167
2015-12-04,115500,117500,113000,115500,7072,-1.702127659574468
2015-12-07,115000,116000,111000,111500,9656,-3.463203463203463
2015-12-08,110500,114000,109000,110000,6643,-1.345291479820628
2015-12-09,112000,112000,107000,109000,9204,-0.9090909090909091
2015-12-10,109000,110000,106500,108000,4381,-0.9174311926605505
2015-12-11,107500,110500,107000,109500,4753,1.3888888888888888
2015-12-14,107500,109000,105000,107000,7587,-2.28310502283105
2015-12-15,107500,108000,105500,107500,5620,0.46728971962616817
2015-12-16,108000,109500,107500,108500,8877,0.9302325581395349
2015-12-17,109000,109500,107500,109000,6401,0.4608294930875576
2015-12-18,108000,111000,107000,111000,7627,1.834862385321101
2015-12-21,110500,110500,108000,109000,5870,-1.8018018018018018
2015-12-22,108500,111500,108500,110000,11771,0.9174311926605505
2015-12-23,109500,110500,108000,109000,10695,-0.9090909090909091
2015-12-24,108500,109000,107500,108000,7206,-0.9174311926605505
2015-12-28,105500,106500,103500,106000,12723,-1.8518518518518516
2015-12-29,104000,108500,104000,108000,2083,1.8867924528301887
2015-12-30,107000,108500,105500,106000,2942,-1.8518518518518516
2016-01-04,105000,107000,105000,106000,3166,0.0
2016-01-05,105000,108500,105000,108000,7003,1.8867924528301887
2016-01-06,107000,109000,107000,108000,8508,0.0
2016-01-07,107500,111500,107000,108500,6513,0.4629629629629629
2016-01-08,106500,108500,106000,108500,5971,0.0
2016-01-11,108000,108500,106500,108000,2589,-0.4608294930875576
2016-01-12,107500,109000,107500,109000,5530,0.9259259259259258
2016-01-13,108500,110000,108500,109000,2386,0.0
2016-01-14,108000,108000,107000,108000,3468,-0.9174311926605505
2016-01-15,109500,109500,104500,106000,4188,-1.8518518518518516
2016-01-18,104500,111000,104500,110500,7065,4.245283018867925
2016-01-19,111000,113500,108500,113000,5101,2.262443438914027
2016-01-20,111000,114000,110000,113000,2775,0.0
2016-01-21,113000,114000,109000,114000,2124,0.8849557522123894
2016-01-22,112500,118000,112500,118000,14917,3.508771929824561
2016-01-25,120000,120000,116000,116500,10754,-1.2711864406779663
2016-01-26,114000,115500,110000,112500,4830,-3.4334763948497855
2016-01-27,111000,113500,109500,109500,2496,-2.666666666666667
2016-01-28,110500,114000,109000,113500,3707,3.65296803652968
