date,open,high,low,close,volume,change_rate
2013-08-20,9520,9590,9486,9555,5350,
2013-08-21,9486,9555,9416,9521,2360,-0.3558346415489273
2013-08-22,9416,9520,9382,9486,5510,-0.3676084444911249
2013-08-23,9416,9520,9416,9521,2320,0.3689647902171621
2013-08-26,9416,9555,9416,9521,380,0.0
2013-08-27,9416,9520,9416,9486,550,-0.3676084444911249
2013-08-28,9416,9416,9001,9313,11300,-1.823740248787687
2013-08-29,9313,9347,9243,9244,5420,-0.7408998174594653
2013-08-30,9313,9520,9278,9521,2580,2.9965382951103416
2013-09-02,9486,9555,9347,9555,2730,0.3571053460770927
2013-09-03,9555,9555,9416,9521,1640,-0.3558346415489273
2013-09-04,9416,9520,9416,9486,16968,-0.3676084444911249
2013-09-05,9486,9486,9243,9486,18320,0.0
2013-09-06,9451,9451,9243,9348,7611,-1.454775458570525
2013-09-09,9382,9382,9209,9348,3070,0.0
2013-09-10,9347,9347,9243,9313,15617,-0.37441163885323064
2013-09-11,9278,9278,9139,9209,14182,-1.1167185654461504
2013-09-12,9209,9347,9139,9244,12551,0.3800629818655663
2013-09-13,9209,9313,9174,9313,8011,0.74643011683254
2013-09-16,9313,9313,9209,9278,5022,-0.3758187479866853
2013-09-17,9243,9313,9174,9313,8532,0.3772364733778832
2013-09-23,9313,9313,9139,9209,6195,-1.1167185654461504
2013-09-24,9174,9209,9070,9140,11739,-0.7492670213921163
2013-09-25,9174,9174,8862,9001,10285,-1.5207877461706785
2013-09-26,9001,9036,8932,9036,19230,0.3888456838129097
2013-09-27,9001,9416,8932,9140,31440,1.1509517485613103
2013-09-30,9139,9209,9001,9209,5550,0.7549234135667395
2013-10-01,9174,9243,9001,9244,10560,0.3800629818655663
2013-10-02,9243,9416,9139,9278,24730,0.3678061445261791
2013-10-04,9209,9278,9174,9278,3190,0.0
2013-10-07,9313,9416,9209,9278,8670,0.0
2013-10-08,9139,9520,9139,9313,7210,0.3772364733778832
2013-10-10,9451,9451,9174,9175,1610,-1.4817996349189306
2013-10-11,9174,9347,9105,9209,11110,0.3705722070844687
2013-10-14,9278,9382,9174,9348,15710,1.509392985123249
2013-10-15,9347,9486,9070,9071,52371,-2.963200684638425
2013-10-16,9139,9313,9070,9209,3370,1.5213317164590452
2013-10-17,9278,9278,9070,9175,7210,-0.3692040395265501
2013-10-18,9243,9243,9070,9175,20480,0.0
2013-10-21,9174,9174,9070,9175,9090,0.0
2013-10-22,9174,9174,9001,9001,19100,-1.8964577656675747
2013-10-23,9001,9105,8966,9001,8940,0.0
2013-10-24,8966,9070,8966,9071,11090,0.7776913676258194
2013-10-25,9036,9036,8828,8828,21800,-2.678866718112667
2013-10-28,8862,8932,8793,8863,10531,0.39646579066606247
2013-10-29,8862,8932,8828,8932,5350,0.7785174320207605
2013-10-30,8862,8932,8862,8932,2422,0.0
2013-10-31,8932,8932,8862,8932,4732,0.0
2013-11-01,8932,8932,8862,8932,6340,0.0
2013-11-04,8932,8932,8897,8932,1327,0.0
2013-11-05,8862,8932,8828,8898,1972,-0.380653828929691
2013-11-06,8862,8862,8828,8828,902,-0.7866936390200046
2013-11-07,8828,8828,8655,8759,3859,-0.7816039873130947
2013-11-08,8897,8932,8516,8828,8070,0.7877611599497659
2013-11-11,8828,8828,8655,8724,3030,-1.1780697779791574
2013-11-12,8724,8724,8689,8690,4480,-0.3897294818890417
2013-11-13,8586,8897,8586,8898,4501,2.3935558112773303
2013-11-14,8793,8932,8793,8932,1520,0.3821083389525736
2013-11-15,8862,8966,8793,8967,3040,0.3918495297805642
2013-11-18,8932,9209,8862,9036,8530,0.7694881231180997
2013-11-19,8932,9001,8862,8932,5300,-1.1509517485613103
2013-11-20,8966,9001,8828,9001,5730,0.7725033587102552
2013-11-21,8862,8932,8828,8828,5560,-1.9220086657038105
2013-11-22,8828,8932,8793,8794,4810,-0.3851381966470322
2013-11-25,8793,8828,8689,8828,4690,0.3866272458494428
2013-11-26,8828,8932,8759,8898,5410,0.7929315813321249
2013-11-27,8793,9001,8793,8967,3520,0.7754551584625758
2013-11-28,8966,9036,8932,9001,6970,0.3791680606668897
2013-11-29,9001,9001,8897,9001,5380,0.0
2013-12-02,9001,9001,8897,8967,7740,-0.37773580713254085
2013-12-03,8862,9001,8828,9001,7880,0.3791680606668897
2013-12-04,9001,9001,8862,8932,3000,-0.7665814909454505
2013-12-05,9001,9001,8897,9001,1570,0.7725033587102552
2013-12-06,8932,9001,8932,8967,5380,-0.37773580713254085
2013-12-09,8897,9001,8897,8932,5050,-0.39032006245121
2013-12-10,8966,9001,8932,8932,3641,0.0
2013-12-11,8897,9001,8897,8967,2520,0.3918495297805642
2013-12-12,8966,9001,8966,9001,1580,0.3791680606668897
2013-12-13,8932,9105,8932,9105,2520,1.1554271747583602
2013-12-16,9105,9105,9036,9105,1870,0.0
2013-12-17,9036,9139,9001,9071,1340,-0.3734211971444261
2013-12-18,9105,9105,9036,9071,3450,0.0
2013-12-19,9070,9174,9070,9175,1842,1.1465108587807298
2013-12-20,9174,9209,9105,9140,3160,-0.38147138964577654
2013-12-23,9139,9139,9036,9036,4940,-1.1378555798687089
2013-12-24,9001,9036,8932,8967,10660,-0.7636122177954847
2013-12-26,8932,8966,8932,8967,2710,0.0
2013-12-27,8966,9001,8966,8967,1980,0.0
2013-12-30,8966,9036,8932,9036,1020,0.7694881231180997
2014-01-02,8966,9105,8966,9071,1900,0.3873395307658256
2014-01-03,9036,9139,9036,9105,560,0.37482085767831547
2014-01-06,9174,9209,9070,9175,3750,0.7688083470620538
2014-01-07,9174,9728,9174,9521,20501,3.7711171662125342
2014-01-08,9866,9866,9486,9555,3923,0.3571053460770927
2014-01-09,9555,9832,9555,9798,17206,2.543171114599686
2014-01-10,9728,10005,9693,10005,20240,2.112676056338028
2014-01-13,10005,10005,9693,9694,11401,-3.108445777111444
2014-01-14,9728,9832,9693,9763,6320,0.7117804827728492
2014-01-15,9763,9866,9728,9763,1868,0.0
2014-01-16,9763,9832,9763,9763,2050,0.0
2014-01-17,9970,9970,9763,9763,12040,0.0
2014-01-20,9797,9832,9728,9798,6800,0.35849636382259553
2014-01-21,9797,9832,9763,9798,2840,0.0
2014-01-22,9763,9832,9763,9798,4592,0.0
2014-01-23,9693,9936,9693,9798,6940,0.0
2014-01-24,9797,9832,9693,9832,5270,0.34700959379465196
2014-01-27,9693,9832,9486,9832,34420,0.0
2014-01-28,9832,9901,9832,9832,5561,0.0
2014-01-29,9970,10178,9866,10179,19062,3.5292921074043937
2014-02-03,10109,10524,10040,10421,32935,2.3774437567541016
2014-02-04,10351,10524,10317,10525,8378,0.9979848383072643
