symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
26490K,크라운제과우,14450.0,,,,,0.0,0.0,,,2017-04-28,11177942000.0,773560
26490K,크라운제과우,13600.0,,,,,0.0,0.0,,,2017-05-31,10520416000.0,773560
26490K,크라운제과우,12050.0,,,,,0.0,0.0,,,2017-06-30,9321398000.0,773560
26490K,크라운제과우,12250.0,,,,,0.0,0.0,,,2017-07-31,9476110000.0,773560
26490K,크라운제과우,12500.0,,,,,0.0,0.0,,,2017-08-31,9669500000.0,773560
26490K,크라운제과우,11650.0,,,,,0.0,0.0,,,2017-09-29,9011974000.0,773560
26490K,크라운제과우,11400.0,,,,,0.0,0.0,,,2017-10-31,8818584000.0,773560
26490K,크라운제과우,10150.0,,,,,0.0,0.0,,,2017-11-30,7851634000.0,773560
26490K,크라운제과우,,,,,,,,,,2017-12-29,,773560
26490K,크라운제과우,9470.0,,,,,0.0,0.0,,,2018-01-31,7325613200.0,773560
26490K,크라운제과우,9040.0,,,,,0.0,0.0,,,2018-02-28,6992982400.0,773560
26490K,크라운제과우,8610.0,,,,,0.0,0.0,,,2018-03-30,6660351600.0,773560
26490K,크라운제과우,9470.0,,,,,0.0,0.0,,,2018-04-30,7325613200.0,773560
26490K,크라운제과우,10600.0,,,,,252.0,2.38,,,2018-05-31,8199736000.0,773560
26490K,크라운제과우,9350.0,,,,,252.0,2.7,,,2018-06-29,7232786000.0,773560
26490K,크라운제과우,8940.0,,,,,252.0,2.82,,,2018-07-31,6915626400.0,773560
26490K,크라운제과우,8760.0,,,,,252.0,2.88,,,2018-08-31,6776385600.0,773560
26490K,크라운제과우,8720.0,,,,,252.0,2.89,,,2018-09-28,6745443200.0,773560
26490K,크라운제과우,7020.0,,,,,252.0,3.59,,,2018-10-31,5430391200.0,773560
26490K,크라운제과우,7940.0,,,,,252.0,3.17,,,2018-11-30,6142066400.0,773560
26490K,크라운제과우,,,,,,,,,,2018-12-31,,773560
26490K,크라운제과우,7810.0,,,,,252.0,3.23,,,2019-01-31,6041503600.0,773560
26490K,크라운제과우,8080.0,,,,,252.0,3.12,,,2019-02-28,6250364800.0,773560
26490K,크라운제과우,7860.0,,,,,252.0,3.21,,,2019-03-29,6080181600.0,773560
26490K,크라운제과우,8270.0,,,,,252.0,3.05,,,2019-04-30,6397341200.0,773560
26490K,크라운제과우,7750.0,,,,,252.0,3.25,,,2019-05-31,5995090000.0,773560
26490K,크라운제과우,8310.0,,,,,252.0,3.03,,,2019-06-28,6428283600.0,773560
26490K,크라운제과우,10000.0,,,,,252.0,2.52,,,2019-07-31,7735600000.0,773560
26490K,크라운제과우,8800.0,,,,,252.0,2.86,,,2019-08-30,6807328000.0,773560
26490K,크라운제과우,8390.0,,,,,252.0,3.0,,,2019-09-30,6490168400.0,773560
26490K,크라운제과우,7730.0,,,,,252.0,3.26,,,2019-10-31,5979618800.0,773560
26490K,크라운제과우,7440.0,,,,,252.0,3.39,,,2019-11-29,5755286400.0,773560
26490K,크라운제과우,,,,,,,,,,2019-12-31,,773560
26490K,크라운제과우,7230.0,,,,,252.0,3.49,,,2020-01-31,5592838800.0,773560
26490K,크라운제과우,7260.0,,,,,252.0,3.47,,,2020-02-28,5616045600.0,773560
26490K,크라운제과우,5380.0,,,,,252.0,4.68,,,2020-03-31,4161752800.0,773560
26490K,크라운제과우,,,,,,,,,,2020-04-30,,773560
26490K,크라운제과우,6990.0,,,,,252.0,3.61,,,2020-05-29,5407184400.0,773560
26490K,크라운제과우,8660.0,,,,,252.0,2.91,,,2020-06-30,6699029600.0,773560
26490K,크라운제과우,9600.0,,,,,252.0,2.63,,,2020-07-31,7426176000.0,773560
26490K,크라운제과우,8960.0,,,,,252.0,2.81,,,2020-08-31,6931097600.0,773560
