symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
00680K,미래에셋대우2우B,4600.0,,,,,0.0,0.0,,,2018-03-30,644000000000.0,140000000
00680K,미래에셋대우2우B,4615.0,,,,,0.0,0.0,,,2018-04-30,646100000000.0,140000000
00680K,미래에셋대우2우B,4570.0,,,,,0.0,0.0,,,2018-05-31,639800000000.0,140000000
00680K,미래에셋대우2우B,4255.0,,,,,0.0,0.0,,,2018-06-29,595700000000.0,140000000
00680K,미래에셋대우2우B,4090.0,,,,,0.0,0.0,,,2018-07-31,572600000000.0,140000000
00680K,미래에셋대우2우B,4425.0,,,,,0.0,0.0,,,2018-08-31,619500000000.0,140000000
00680K,미래에셋대우2우B,4265.0,,,,,0.0,0.0,,,2018-09-28,597100000000.0,140000000
00680K,미래에셋대우2우B,3585.0,,,,,0.0,0.0,,,2018-10-31,501900000000.0,140000000
00680K,미래에셋대우2우B,3755.0,,,,,0.0,0.0,,,2018-11-30,525700000000.0,140000000
00680K,미래에셋대우2우B,,,,,,,,,,2018-12-31,,140000000
00680K,미래에셋대우2우B,3745.0,,,,,0.0,0.0,,,2019-01-31,524300000000.0,140000000
00680K,미래에셋대우2우B,3705.0,,,,,0.0,0.0,,,2019-02-28,518700000000.0,140000000
00680K,미래에셋대우2우B,3700.0,,,,,0.0,0.0,,,2019-03-29,518000000000.0,140000000
00680K,미래에셋대우2우B,3970.0,,,,,0.0,0.0,,,2019-04-30,555800000000.0,140000000
00680K,미래에셋대우2우B,3765.0,,,,,220.0,5.84,,,2019-05-31,527100000000.0,140000000
00680K,미래에셋대우2우B,4145.0,,,,,220.0,5.31,,,2019-06-28,580300000000.0,140000000
00680K,미래에셋대우2우B,3940.0,,,,,220.0,5.58,,,2019-07-31,551600000000.0,140000000
00680K,미래에셋대우2우B,4090.0,,,,,220.0,5.38,,,2019-08-30,572600000000.0,140000000
00680K,미래에셋대우2우B,4230.0,,,,,220.0,5.2,,,2019-09-30,592200000000.0,140000000
00680K,미래에셋대우2우B,4120.0,,,,,220.0,5.34,,,2019-10-31,576800000000.0,140000000
00680K,미래에셋대우2우B,4265.0,,,,,220.0,5.16,,,2019-11-29,597100000000.0,140000000
00680K,미래에셋대우2우B,,,,,,,,,,2019-12-31,,140000000
00680K,미래에셋대우2우B,3790.0,,,,,220.0,5.8,,,2020-01-31,530600000000.0,140000000
00680K,미래에셋대우2우B,3640.0,,,,,220.0,6.04,,,2020-02-28,509600000000.0,140000000
00680K,미래에셋대우2우B,2910.0,,,,,220.0,7.56,,,2020-03-31,407400000000.0,140000000
00680K,미래에셋대우2우B,,,,,,,,,,2020-04-30,,140000000
00680K,미래에셋대우2우B,3255.0,,,,,286.0,8.79,,,2020-05-29,455700000000.0,140000000
00680K,미래에셋대우2우B,3565.0,,,,,286.0,8.02,,,2020-06-30,499100000000.0,140000000
00680K,미래에셋대우2우B,4280.0,,,,,286.0,6.68,,,2020-07-31,599200000000.0,140000000
00680K,미래에셋대우2우B,4560.0,,,,,286.0,6.27,,,2020-08-31,638400000000.0,140000000
00680K,미래에셋대우2우B,,,,,,,,,,2020-09-30,,140000000
00680K,미래에셋대우2우B,4515.0,,,,,286.0,6.33,,,2020-10-30,632100000000.0,140000000
