symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
017900,광전자,1830.0,,0.47,,3897.0,0.0,0.0,,,2013-01-31,106037086290.0,57943763
017900,광전자,1870.0,,0.48,,3897.0,0.0,0.0,,,2013-02-28,108354836810.0,57943763
017900,광전자,1970.0,,0.51,,3897.0,0.0,0.0,,,2013-03-29,114149213110.0,57943763
017900,광전자,2175.0,,0.6,,3625.0,0.0,0.0,,,2013-04-30,126027684525.0,57943763
017900,광전자,2550.0,,0.7,,3625.0,0.0,0.0,,,2013-05-31,147756595650.0,57943763
017900,광전자,2300.0,,0.63,,3625.0,0.0,0.0,,,2013-06-28,133270654900.0,57943763
017900,광전자,2660.0,,0.73,,3625.0,0.0,0.0,,,2013-07-31,154130409580.0,57943763
017900,광전자,2590.0,,0.71,,3625.0,0.0,0.0,,,2013-08-30,150074346170.0,57943763
017900,광전자,2675.0,,0.74,,3625.0,0.0,0.0,,,2013-09-30,154999566025.0,57943763
017900,광전자,2455.0,,0.68,,3625.0,0.0,0.0,,,2013-10-31,142251938165.0,57943763
017900,광전자,2250.0,,0.62,,3625.0,0.0,0.0,,,2013-11-29,130373466750.0,57943763
017900,광전자,,,,,,,,,,2013-12-31,,57943763
017900,광전자,,,,,,,,,,2014-01-31,,57943763
017900,광전자,2050.0,,0.57,,3625.0,0.0,0.0,,,2014-02-28,118784714150.0,57943763
017900,광전자,2085.0,,0.58,,3625.0,0.0,0.0,,,2014-03-31,120812745855.0,57943763
017900,광전자,2270.0,,0.63,,3617.0,0.0,0.0,,,2014-04-30,131532342010.0,57943763
017900,광전자,2130.0,,0.59,,3617.0,0.0,0.0,,,2014-05-30,123420215190.0,57943763
017900,광전자,1960.0,,0.54,,3617.0,0.0,0.0,,,2014-06-30,113569775480.0,57943763
017900,광전자,2015.0,,0.56,,3617.0,0.0,0.0,,,2014-07-31,116756682445.0,57943763
017900,광전자,1980.0,,0.55,,3617.0,0.0,0.0,,,2014-08-29,114728650740.0,57943763
017900,광전자,1765.0,,0.49,,3617.0,0.0,0.0,,,2014-09-30,102270741695.0,57943763
017900,광전자,1605.0,,0.44,,3617.0,0.0,0.0,,,2014-10-31,92999739615.0,57943763
017900,광전자,1620.0,,0.45,,3617.0,0.0,0.0,,,2014-11-28,93868896060.0,57943763
017900,광전자,,,,,,,,,,2014-12-31,,57943763
017900,광전자,1720.0,,0.48,,3617.0,0.0,0.0,,,2015-01-30,99663272360.0,57943763
017900,광전자,2005.0,,0.55,,3617.0,0.0,0.0,,,2015-02-27,116177244815.0,57943763
017900,광전자,2995.0,,0.83,,3617.0,0.0,0.0,,,2015-03-31,173541570185.0,57943763
017900,광전자,2625.0,,0.73,,3617.0,0.0,0.0,,,2015-04-30,152102377875.0,57943763
017900,광전자,2275.0,,0.59,,3833.0,0.0,0.0,,,2015-05-29,131822060825.0,57943763
