symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
090350,노루페인트,4870.0,11.22,0.44,434.0,10950.0,200.0,4.11,,,2013-01-31,97400000000.0,20000000
090350,노루페인트,5710.0,13.16,0.52,434.0,10950.0,200.0,3.5,,,2013-02-28,114200000000.0,20000000
090350,노루페인트,5350.0,12.33,0.49,434.0,10950.0,200.0,3.74,,,2013-03-29,107000000000.0,20000000
090350,노루페인트,4750.0,21.21,0.44,224.0,10883.0,200.0,4.21,,,2013-04-30,95000000000.0,20000000
090350,노루페인트,5280.0,23.57,0.49,224.0,10883.0,200.0,3.79,,,2013-05-31,105600000000.0,20000000
090350,노루페인트,4670.0,20.85,0.43,224.0,10883.0,200.0,4.28,,,2013-06-28,93400000000.0,20000000
090350,노루페인트,4825.0,21.54,0.44,224.0,10883.0,200.0,4.15,,,2013-07-31,96500000000.0,20000000
090350,노루페인트,5300.0,23.66,0.49,224.0,10883.0,200.0,3.77,,,2013-08-30,106000000000.0,20000000
090350,노루페인트,5680.0,25.36,0.52,224.0,10883.0,200.0,3.52,,,2013-09-30,113600000000.0,20000000
090350,노루페인트,5400.0,24.11,0.5,224.0,10883.0,200.0,3.7,,,2013-10-31,108000000000.0,20000000
090350,노루페인트,5530.0,24.69,0.51,224.0,10883.0,200.0,3.62,,,2013-11-29,110600000000.0,20000000
090350,노루페인트,,,,,,,,,,2013-12-31,,20000000
090350,노루페인트,,,,,,,,,,2014-01-31,,20000000
090350,노루페인트,5700.0,25.45,0.52,224.0,10883.0,200.0,3.51,,,2014-02-28,114000000000.0,20000000
090350,노루페인트,7330.0,32.72,0.67,224.0,10883.0,200.0,2.73,,,2014-03-31,146600000000.0,20000000
090350,노루페인트,7550.0,13.08,0.67,577.0,11271.0,200.0,2.65,,,2014-04-30,151000000000.0,20000000
090350,노루페인트,8100.0,14.04,0.72,577.0,11271.0,200.0,2.47,,,2014-05-30,162000000000.0,20000000
090350,노루페인트,8270.0,14.33,0.73,577.0,11271.0,200.0,2.42,,,2014-06-30,165400000000.0,20000000
090350,노루페인트,8120.0,14.07,0.72,577.0,11271.0,200.0,2.46,,,2014-07-31,162400000000.0,20000000
090350,노루페인트,7330.0,12.7,0.65,577.0,11271.0,200.0,2.73,,,2014-08-29,146600000000.0,20000000
090350,노루페인트,7560.0,13.1,0.67,577.0,11271.0,200.0,2.65,,,2014-09-30,151200000000.0,20000000
090350,노루페인트,7060.0,12.24,0.63,577.0,11271.0,200.0,2.83,,,2014-10-31,141200000000.0,20000000
090350,노루페인트,7290.0,12.63,0.65,577.0,11271.0,200.0,2.74,,,2014-11-28,145800000000.0,20000000
090350,노루페인트,,,,,,,,,,2014-12-31,,20000000
090350,노루페인트,9870.0,17.11,0.88,577.0,11271.0,200.0,2.03,,,2015-01-30,197400000000.0,20000000
090350,노루페인트,8600.0,14.9,0.76,577.0,11271.0,200.0,2.33,,,2015-02-27,172000000000.0,20000000
090350,노루페인트,11850.0,20.54,1.05,577.0,11271.0,200.0,1.69,,,2015-03-31,237000000000.0,20000000
090350,노루페인트,11100.0,19.24,0.98,577.0,11271.0,200.0,1.8,,,2015-04-30,222000000000.0,20000000
090350,노루페인트,10900.0,14.53,0.92,750.0,11790.0,200.0,1.83,,,2015-05-29,218000000000.0,20000000
090350,노루페인트,12350.0,16.47,1.05,750.0,11790.0,200.0,1.62,,,2015-06-30,247000000000.0,20000000
090350,노루페인트,16500.0,22.0,1.4,750.0,11790.0,200.0,1.21,,,2015-07-31,330000000000.0,20000000
090350,노루페인트,11250.0,15.0,0.95,750.0,11790.0,200.0,1.78,,,2015-08-31,225000000000.0,20000000
090350,노루페인트,10950.0,14.6,0.93,750.0,11790.0,200.0,1.83,,,2015-09-30,219000000000.0,20000000
090350,노루페인트,10900.0,14.53,0.92,750.0,11790.0,200.0,1.83,,,2015-10-30,218000000000.0,20000000
090350,노루페인트,10200.0,13.6,0.87,750.0,11790.0,200.0,1.96,,,2015-11-30,204000000000.0,20000000
090350,노루페인트,,,,,,,,,,2015-12-31,,20000000
090350,노루페인트,11550.0,15.4,0.98,750.0,11790.0,200.0,1.73,,,2016-01-29,231000000000.0,20000000
090350,노루페인트,10850.0,14.47,0.92,750.0,11790.0,200.0,1.84,,,2016-02-29,217000000000.0,20000000
090350,노루페인트,11600.0,15.47,0.98,750.0,11790.0,200.0,1.72,,,2016-03-31,232000000000.0,20000000
090350,노루페인트,12250.0,16.33,1.04,750.0,11790.0,200.0,1.63,,,2016-04-29,245000000000.0,20000000
090350,노루페인트,10750.0,6.72,0.81,1600.0,13253.0,200.0,1.86,,,2016-05-31,215000000000.0,20000000
090350,노루페인트,10500.0,6.56,0.79,1600.0,13253.0,200.0,1.9,,,2016-06-30,210000000000.0,20000000
090350,노루페인트,10500.0,6.56,0.79,1600.0,13253.0,200.0,1.9,,,2016-07-29,210000000000.0,20000000
090350,노루페인트,9610.0,6.01,0.73,1600.0,13253.0,200.0,2.08,,,2016-08-31,192200000000.0,20000000
