symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
000327,노루홀딩스2우B,9240.0,,,,,405.0,4.38,,,2013-01-31,855069600.0,92540
000327,노루홀딩스2우B,8680.0,,,,,405.0,4.67,,,2013-02-28,803247200.0,92540
000327,노루홀딩스2우B,9210.0,,,,,405.0,4.4,,,2013-03-29,852293400.0,92540
000327,노루홀딩스2우B,9720.0,,,,,355.0,3.65,,,2013-04-30,899488800.0,92540
000327,노루홀딩스2우B,10250.0,,,,,355.0,3.46,,,2013-05-31,948535000.0,92540
000327,노루홀딩스2우B,10450.0,,,,,355.0,3.4,,,2013-06-28,967043000.0,92540
000327,노루홀딩스2우B,12100.0,,,,,355.0,2.93,,,2013-07-31,1119734000.0,92540
000327,노루홀딩스2우B,13100.0,,,,,355.0,2.71,,,2013-08-30,1212274000.0,92540
000327,노루홀딩스2우B,15300.0,,,,,355.0,2.32,,,2013-09-30,1415862000.0,92540
000327,노루홀딩스2우B,15600.0,,,,,355.0,2.28,,,2013-10-31,1443624000.0,92540
000327,노루홀딩스2우B,14700.0,,,,,355.0,2.41,,,2013-11-29,1360338000.0,92540
000327,노루홀딩스2우B,,,,,,,,,,2013-12-31,,92540
000327,노루홀딩스2우B,,,,,,,,,,2014-01-31,,92540
000327,노루홀딩스2우B,17150.0,,,,,355.0,2.07,,,2014-02-28,1587061000.0,92540
000327,노루홀딩스2우B,19450.0,,,,,355.0,1.83,,,2014-03-31,1799903000.0,92540
000327,노루홀딩스2우B,18150.0,,,,,405.0,2.23,,,2014-04-30,1679601000.0,92540
000327,노루홀딩스2우B,19400.0,,,,,405.0,2.09,,,2014-05-30,1795276000.0,92540
000327,노루홀딩스2우B,18750.0,,,,,405.0,2.16,,,2014-06-30,1735125000.0,92540
000327,노루홀딩스2우B,20800.0,,,,,405.0,1.95,,,2014-07-31,1924832000.0,92540
000327,노루홀딩스2우B,20500.0,,,,,405.0,1.98,,,2014-08-29,1897070000.0,92540
000327,노루홀딩스2우B,22150.0,,,,,405.0,1.83,,,2014-09-30,2049761000.0,92540
000327,노루홀딩스2우B,22850.0,,,,,405.0,1.77,,,2014-10-31,2114539000.0,92540
000327,노루홀딩스2우B,23700.0,,,,,405.0,1.71,,,2014-11-28,2193198000.0,92540
000327,노루홀딩스2우B,,,,,,,,,,2014-12-31,,92540
000327,노루홀딩스2우B,23350.0,,,,,405.0,1.73,,,2015-01-30,2160809000.0,92540
000327,노루홀딩스2우B,22200.0,,,,,405.0,1.82,,,2015-02-27,2054388000.0,92540
000327,노루홀딩스2우B,25500.0,,,,,405.0,1.59,,,2015-03-31,2359770000.0,92540
000327,노루홀딩스2우B,27650.0,,,,,405.0,1.46,,,2015-04-30,2558731000.0,92540
000327,노루홀딩스2우B,27950.0,,,,,405.0,1.45,,,2015-05-29,2586493000.0,92540
000327,노루홀딩스2우B,27000.0,,,,,405.0,1.5,,,2015-06-30,2498580000.0,92540
000327,노루홀딩스2우B,32200.0,,,,,405.0,1.26,,,2015-07-31,2979788000.0,92540
000327,노루홀딩스2우B,27000.0,,,,,405.0,1.5,,,2015-08-31,2498580000.0,92540
000327,노루홀딩스2우B,28200.0,,,,,405.0,1.44,,,2015-09-30,2609628000.0,92540
000327,노루홀딩스2우B,29350.0,,,,,405.0,1.38,,,2015-10-30,2716049000.0,92540
000327,노루홀딩스2우B,23950.0,,,,,405.0,1.69,,,2015-11-30,2216333000.0,92540
000327,노루홀딩스2우B,,,,,,,,,,2015-12-31,,92540
000327,노루홀딩스2우B,23900.0,,,,,405.0,1.69,,,2016-01-29,2211706000.0,92540
000327,노루홀딩스2우B,26700.0,,,,,405.0,1.52,,,2016-02-29,2470818000.0,92540
000327,노루홀딩스2우B,22250.0,,,,,405.0,1.82,,,2016-03-31,2059015000.0,92540
000327,노루홀딩스2우B,22000.0,,,,,405.0,1.84,,,2016-04-29,2035880000.0,92540
000327,노루홀딩스2우B,21500.0,,,,,405.0,1.88,,,2016-05-31,1989610000.0,92540
000327,노루홀딩스2우B,19550.0,,,,,405.0,2.07,,,2016-06-30,1809157000.0,92540
000327,노루홀딩스2우B,19300.0,,,,,405.0,2.1,,,2016-07-29,1786022000.0,92540
000327,노루홀딩스2우B,19000.0,,,,,405.0,2.13,,,2016-08-31,1758260000.0,92540
000327,노루홀딩스2우B,19150.0,,,,,405.0,2.11,,,2016-09-30,1772141000.0,92540
000327,노루홀딩스2우B,18000.0,,,,,405.0,2.25,,,2016-10-31,1665720000.0,92540
000327,노루홀딩스2우B,17550.0,,,,,405.0,2.31,,,2016-11-30,1624077000.0,92540
000327,노루홀딩스2우B,,,,,,,,,,2016-12-30,,92540
000327,노루홀딩스2우B,17300.0,,,,,405.0,2.34,,,2017-01-31,1600942000.0,92540
000327,노루홀딩스2우B,16500.0,,,,,405.0,2.45,,,2017-02-28,1526910000.0,92540
000327,노루홀딩스2우B,17500.0,,,,,405.0,2.31,,,2017-03-31,1619450000.0,92540
000327,노루홀딩스2우B,17300.0,,,,,405.0,2.34,,,2017-04-28,1600942000.0,92540
000327,노루홀딩스2우B,18000.0,,,,,455.0,2.53,,,2017-05-31,1665720000.0,92540
000327,노루홀딩스2우B,18550.0,,,,,455.0,2.45,,,2017-06-30,1716617000.0,92540
000327,노루홀딩스2우B,16950.0,,,,,455.0,2.68,,,2017-07-31,1568553000.0,92540
000327,노루홀딩스2우B,19600.0,,,,,455.0,2.32,,,2017-08-31,1813784000.0,92540
