symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
45226K,한화갤러리아우,9890.0,,,,,0.0,0.0,,,2023-03-31,28725208300.0,2904470
45226K,한화갤러리아우,11680.0,,,,,0.0,0.0,,,2023-04-28,33924209600.0,2904470
45226K,한화갤러리아우,8190.0,,,,,0.0,0.0,,,2023-05-31,23787609300.0,2904470
45226K,한화갤러리아우,6100.0,,,,,0.0,0.0,,,2023-06-30,17717267000.0,2904470
45226K,한화갤러리아우,4525.0,,,,,0.0,0.0,,,2023-07-31,13142726750.0,2904470
45226K,한화갤러리아우,4495.0,,,,,0.0,0.0,,,2023-08-31,13055592650.0,2904470
45226K,한화갤러리아우,,,,,,,,,,2023-09-29,,2904470
45226K,한화갤러리아우,2840.0,,,,,0.0,0.0,,,2023-10-31,8248694800.0,2904470
45226K,한화갤러리아우,3500.0,,,,,0.0,0.0,,,2023-11-30,10165645000.0,2904470
45226K,한화갤러리아우,,,,,,,,,,2023-12-29,,2904470
45226K,한화갤러리아우,3685.0,,,,,0.0,0.0,,,2024-01-31,10702971950.0,2904470
45226K,한화갤러리아우,3595.0,,,,,0.0,0.0,,,2024-02-29,10441569650.0,2904470
45226K,한화갤러리아우,3420.0,,,,,0.0,0.0,,,2024-03-29,9933287400.0,2904470
45226K,한화갤러리아우,3230.0,,,,,0.0,0.0,,,2024-04-30,9381438100.0,2904470
45226K,한화갤러리아우,3125.0,,,,,0.0,0.0,,,2024-05-31,9076468750.0,2904470
45226K,한화갤러리아우,2785.0,,,,,0.0,0.0,,,2024-06-28,8088948950.0,2904470
45226K,한화갤러리아우,2540.0,,,,,0.0,0.0,,,2024-07-31,7377353800.0,2904470
45226K,한화갤러리아우,2910.0,,,,,0.0,0.0,,,2024-08-30,8452007700.0,2904470
45226K,한화갤러리아우,2670.0,,,,,0.0,0.0,,,2024-09-30,7754934900.0,2904470
45226K,한화갤러리아우,2580.0,,,,,0.0,0.0,,,2024-10-31,7493532600.0,2904470
45226K,한화갤러리아우,2305.0,,,,,0.0,0.0,,,2024-11-29,6694803350.0,2904470
45226K,한화갤러리아우,,,,,,,,,,2024-12-31,,2904470
45226K,한화갤러리아우,2310.0,,,,,0.0,0.0,,,2025-01-31,6709325700.0,2904470
45226K,한화갤러리아우,2465.0,,,,,0.0,0.0,,,2025-02-28,7159518550.0,2904470
45226K,한화갤러리아우,2385.0,,,,,0.0,0.0,,,2025-03-31,6927160950.0,2904470
45226K,한화갤러리아우,2320.0,,,,,0.0,0.0,,,2025-04-30,6738370400.0,2904470
45226K,한화갤러리아우,2305.0,,,,,0.0,0.0,,,2025-05-30,6694803350.0,2904470
45226K,한화갤러리아우,2405.0,,,,,0.0,0.0,,,2025-06-30,6985250350.0,2904470
45226K,한화갤러리아우,2260.0,,,,,0.0,0.0,,,2025-07-31,6564102200.0,2904470
45226K,한화갤러리아우,2240.0,,,,,0.0,0.0,,,2025-08-29,6506012800.0,2904470
45226K,한화갤러리아우,2335.0,,,,,0.0,0.0,,,2025-09-30,6781937450.0,2904470
45226K,한화갤러리아우,2155.0,,,,,0.0,0.0,,,2025-10-31,6259132850.0,2904470
45226K,한화갤러리아우,2090.0,,,,,0.0,0.0,,,2025-11-28,6070342300.0,2904470
