symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
00104K,CJ4우(전환),56000.0,,,,,0.0,0.0,,,2019-08-30,236684672000.0,4226512
00104K,CJ4우(전환),60000.0,,,,,0.0,0.0,,,2019-09-30,253590720000.0,4226512
00104K,CJ4우(전환),60900.0,,,,,0.0,0.0,,,2019-10-31,257394580800.0,4226512
00104K,CJ4우(전환),66600.0,,,,,0.0,0.0,,,2019-11-29,281485699200.0,4226512
00104K,CJ4우(전환),,,,,,,,,,2019-12-31,,4226512
00104K,CJ4우(전환),62000.0,,,,,0.0,0.0,,,2020-01-31,262043744000.0,4226512
00104K,CJ4우(전환),60800.0,,,,,0.0,0.0,,,2020-02-28,256971929600.0,4226512
00104K,CJ4우(전환),42700.0,,,,,0.0,0.0,,,2020-03-31,180472062400.0,4226512
00104K,CJ4우(전환),,,,,,,,,,2020-04-30,,4226512
00104K,CJ4우(전환),63400.0,,,,,1900.0,3.0,,,2020-05-29,267960860800.0,4226512
00104K,CJ4우(전환),59400.0,,,,,1900.0,3.2,,,2020-06-30,251054812800.0,4226512
00104K,CJ4우(전환),57200.0,,,,,1900.0,3.32,,,2020-07-31,241756486400.0,4226512
00104K,CJ4우(전환),56400.0,,,,,1900.0,3.37,,,2020-08-31,238375276800.0,4226512
00104K,CJ4우(전환),,,,,,,,,,2020-09-30,,4226512
00104K,CJ4우(전환),57300.0,,,,,1900.0,3.32,,,2020-10-30,242179137600.0,4226512
00104K,CJ4우(전환),60800.0,,,,,1900.0,3.13,,,2020-11-30,256971929600.0,4226512
00104K,CJ4우(전환),,,,,,,,,,2020-12-31,,4226512
00104K,CJ4우(전환),73500.0,,,,,1900.0,2.59,,,2021-01-29,310648632000.0,4226512
00104K,CJ4우(전환),73600.0,,,,,1900.0,2.58,,,2021-02-26,311071283200.0,4226512
00104K,CJ4우(전환),74700.0,,,,,1900.0,2.54,,,2021-03-31,315720446400.0,4226512
00104K,CJ4우(전환),77700.0,,,,,1900.0,2.45,,,2021-04-30,328399982400.0,4226512
00104K,CJ4우(전환),91200.0,,,,,2000.0,2.19,,,2021-05-31,385457894400.0,4226512
00104K,CJ4우(전환),90300.0,,,,,2000.0,2.21,,,2021-06-30,381654033600.0,4226512
00104K,CJ4우(전환),85300.0,,,,,2000.0,2.34,,,2021-07-30,360521473600.0,4226512
00104K,CJ4우(전환),84500.0,,,,,2000.0,2.37,,,2021-08-31,357140264000.0,4226512
00104K,CJ4우(전환),81700.0,,,,,2000.0,2.45,,,2021-09-30,345306030400.0,4226512
00104K,CJ4우(전환),81400.0,,,,,2000.0,2.46,,,2021-10-29,344038076800.0,4226512
00104K,CJ4우(전환),67500.0,,,,,2000.0,2.96,,,2021-11-30,285289560000.0,4226512
00104K,CJ4우(전환),,,,,,,,,,2021-12-31,,4226512
00104K,CJ4우(전환),,,,,,,,,,2022-01-31,,4226512
00104K,CJ4우(전환),73800.0,,,,,2000.0,2.71,,,2022-02-28,311916585600.0,4226512
