symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
18064K,한진칼우,12950.0,,,,,0.0,0.0,,,2013-09-30,6951119700.0,536766
18064K,한진칼우,8700.0,,,,,0.0,0.0,,,2013-10-31,4669864200.0,536766
18064K,한진칼우,8280.0,,,,,0.0,0.0,,,2013-11-29,4444422480.0,536766
18064K,한진칼우,,,,,,,,,,2013-12-31,,536766
18064K,한진칼우,,,,,,,,,,2014-01-31,,536766
18064K,한진칼우,10600.0,,,,,0.0,0.0,,,2014-02-28,5689719600.0,536766
18064K,한진칼우,11850.0,,,,,0.0,0.0,,,2014-03-31,6360677100.0,536766
18064K,한진칼우,11100.0,,,,,0.0,0.0,,,2014-04-30,5958102600.0,536766
18064K,한진칼우,11850.0,,,,,0.0,0.0,,,2014-05-30,6360677100.0,536766
18064K,한진칼우,13950.0,,,,,0.0,0.0,,,2014-06-30,7487885700.0,536766
18064K,한진칼우,14800.0,,,,,0.0,0.0,,,2014-07-31,7944136800.0,536766
18064K,한진칼우,14950.0,,,,,0.0,0.0,,,2014-08-29,8024651700.0,536766
18064K,한진칼우,13600.0,,,,,0.0,0.0,,,2014-09-30,7300017600.0,536766
18064K,한진칼우,12900.0,,,,,0.0,0.0,,,2014-10-31,6924281400.0,536766
18064K,한진칼우,13400.0,,,,,0.0,0.0,,,2014-11-28,7192664400.0,536766
18064K,한진칼우,,,,,,,,,,2014-12-31,,536766
18064K,한진칼우,13550.0,,,,,0.0,0.0,,,2015-01-30,7273179300.0,536766
18064K,한진칼우,13800.0,,,,,0.0,0.0,,,2015-02-27,7407370800.0,536766
18064K,한진칼우,15500.0,,,,,0.0,0.0,,,2015-03-31,8319873000.0,536766
18064K,한진칼우,15550.0,,,,,0.0,0.0,,,2015-04-30,8346711300.0,536766
18064K,한진칼우,16000.0,,,,,100.0,0.63,,,2015-05-29,8588256000.0,536766
18064K,한진칼우,16200.0,,,,,100.0,0.62,,,2015-06-30,8695609200.0,536766
18064K,한진칼우,17150.0,,,,,100.0,0.58,,,2015-07-31,9205536900.0,536766
18064K,한진칼우,14800.0,,,,,100.0,0.68,,,2015-08-31,7944136800.0,536766
18064K,한진칼우,14700.0,,,,,100.0,0.68,,,2015-09-30,7890460200.0,536766
18064K,한진칼우,13400.0,,,,,100.0,0.75,,,2015-10-30,7192664400.0,536766
18064K,한진칼우,13050.0,,,,,100.0,0.77,,,2015-11-30,7004796300.0,536766
18064K,한진칼우,,,,,,,,,,2015-12-31,,536766
18064K,한진칼우,10950.0,,,,,100.0,0.91,,,2016-01-29,5877587700.0,536766
18064K,한진칼우,11250.0,,,,,100.0,0.89,,,2016-02-29,6038617500.0,536766
18064K,한진칼우,13850.0,,,,,100.0,0.72,,,2016-03-31,7434209100.0,536766
18064K,한진칼우,12500.0,,,,,100.0,0.8,,,2016-04-29,6709575000.0,536766
18064K,한진칼우,12800.0,,,,,100.0,0.78,,,2016-05-31,6870604800.0,536766
18064K,한진칼우,10700.0,,,,,100.0,0.93,,,2016-06-30,5743396200.0,536766
18064K,한진칼우,10450.0,,,,,100.0,0.96,,,2016-07-29,5609204700.0,536766
18064K,한진칼우,11100.0,,,,,100.0,0.9,,,2016-08-31,5958102600.0,536766
18064K,한진칼우,10850.0,,,,,100.0,0.92,,,2016-09-30,5823911100.0,536766
18064K,한진칼우,10350.0,,,,,100.0,0.97,,,2016-10-31,5555528100.0,536766
18064K,한진칼우,10100.0,,,,,100.0,0.99,,,2016-11-30,5421336600.0,536766
18064K,한진칼우,,,,,,,,,,2016-12-30,,536766
18064K,한진칼우,9740.0,,,,,100.0,1.03,,,2017-01-31,5228100840.0,536766
18064K,한진칼우,10400.0,,,,,100.0,0.96,,,2017-02-28,5582366400.0,536766
18064K,한진칼우,10750.0,,,,,100.0,0.93,,,2017-03-31,5770234500.0,536766
18064K,한진칼우,10300.0,,,,,100.0,0.97,,,2017-04-28,5528689800.0,536766
18064K,한진칼우,12250.0,,,,,0.0,0.0,,,2017-05-31,6575383500.0,536766
18064K,한진칼우,13400.0,,,,,0.0,0.0,,,2017-06-30,7192664400.0,536766
18064K,한진칼우,12000.0,,,,,0.0,0.0,,,2017-07-31,6441192000.0,536766
18064K,한진칼우,11800.0,,,,,0.0,0.0,,,2017-08-31,6333838800.0,536766
18064K,한진칼우,11350.0,,,,,0.0,0.0,,,2017-09-29,6092294100.0,536766
18064K,한진칼우,11850.0,,,,,0.0,0.0,,,2017-10-31,6360677100.0,536766
18064K,한진칼우,20000.0,,,,,0.0,0.0,,,2017-11-30,10735320000.0,536766
18064K,한진칼우,,,,,,,,,,2017-12-29,,536766
18064K,한진칼우,13400.0,,,,,0.0,0.0,,,2018-01-31,7192664400.0,536766
18064K,한진칼우,11950.0,,,,,0.0,0.0,,,2018-02-28,6414353700.0,536766
18064K,한진칼우,12000.0,,,,,0.0,0.0,,,2018-03-30,6441192000.0,536766
18064K,한진칼우,12450.0,,,,,0.0,0.0,,,2018-04-30,6682736700.0,536766
18064K,한진칼우,14350.0,,,,,150.0,1.05,,,2018-05-31,7702592100.0,536766
18064K,한진칼우,11950.0,,,,,150.0,1.26,,,2018-06-29,6414353700.0,536766
18064K,한진칼우,12550.0,,,,,150.0,1.2,,,2018-07-31,6736413300.0,536766
18064K,한진칼우,11950.0,,,,,150.0,1.26,,,2018-08-31,6414353700.0,536766
18064K,한진칼우,12800.0,,,,,150.0,1.17,,,2018-09-28,6870604800.0,536766
18064K,한진칼우,10800.0,,,,,150.0,1.39,,,2018-10-31,5797072800.0,536766
