symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
003280,흥아해운,1265.0,,0.79,,1602.0,7.0,0.55,,,2013-01-31,89452488950.0,70713430
003280,흥아해운,1250.0,,0.78,,1602.0,7.0,0.56,,,2013-02-28,88391787500.0,70713430
003280,흥아해운,1325.0,,0.83,,1602.0,7.0,0.53,,,2013-03-29,93695294750.0,70713430
003280,흥아해운,1805.0,8.13,1.02,222.0,1763.0,7.0,0.39,,,2013-04-30,127637741150.0,70713430
003280,흥아해운,2100.0,9.46,1.19,222.0,1763.0,7.0,0.33,,,2013-05-31,148498203000.0,70713430
003280,흥아해운,1615.0,7.27,0.92,222.0,1763.0,7.0,0.43,,,2013-06-28,114202189450.0,70713430
003280,흥아해운,2030.0,9.58,1.21,212.0,1681.0,7.0,0.34,,,2013-07-31,143548262900.0,70713430
003280,흥아해운,1795.0,8.47,1.07,212.0,1681.0,7.0,0.39,,,2013-08-30,126930606850.0,70713430
003280,흥아해운,1725.0,8.14,1.03,212.0,1681.0,7.0,0.41,,,2013-09-30,146130666750.0,84713430
003280,흥아해운,1595.0,7.52,0.95,212.0,1681.0,7.0,0.44,,,2013-10-31,135117920850.0,84713430
003280,흥아해운,1175.0,5.54,0.7,212.0,1681.0,7.0,0.6,,,2013-11-29,99538280250.0,84713430
003280,흥아해운,,,,,,,,,,2013-12-31,,84713430
003280,흥아해운,,,,,,,,,,2014-01-31,,84713430
003280,흥아해운,1280.0,6.04,0.76,212.0,1681.0,7.0,0.55,,,2014-02-28,108433190400.0,84713430
003280,흥아해운,1330.0,6.27,0.79,212.0,1681.0,7.0,0.53,,,2014-03-31,112668861900.0,84713430
003280,흥아해운,1365.0,5.88,0.74,232.0,1834.0,9.0,0.66,,,2014-04-30,115633831950.0,84713430
003280,흥아해운,1280.0,5.52,0.7,232.0,1834.0,9.0,0.7,,,2014-05-30,108433190400.0,84713430
003280,흥아해운,1380.0,5.95,0.75,232.0,1834.0,9.0,0.65,,,2014-06-30,116904533400.0,84713430
003280,흥아해운,1275.0,5.5,0.7,232.0,1834.0,9.0,0.71,,,2014-07-31,108009623250.0,84713430
003280,흥아해운,1795.0,7.74,0.98,232.0,1834.0,9.0,0.5,,,2014-08-29,152060606850.0,84713430
003280,흥아해운,1970.0,8.49,1.07,232.0,1834.0,9.0,0.46,,,2014-09-30,166885457100.0,84713430
003280,흥아해운,2190.0,9.44,1.19,232.0,1834.0,9.0,0.41,,,2014-10-31,185522411700.0,84713430
003280,흥아해운,2200.0,9.48,1.2,232.0,1834.0,9.0,0.41,,,2014-11-28,186369546000.0,84713430
003280,흥아해운,,,,,,,,,,2014-12-31,,84713430
003280,흥아해운,2800.0,12.07,1.53,232.0,1834.0,9.0,0.32,,,2015-01-30,237197604000.0,84713430
003280,흥아해운,2890.0,12.46,1.58,232.0,1834.0,9.0,0.31,,,2015-02-27,244821812700.0,84713430
003280,흥아해운,3800.0,16.38,2.07,232.0,1834.0,9.0,0.24,,,2015-03-31,321911034000.0,84713430
003280,흥아해운,3400.0,14.66,1.85,232.0,1834.0,9.0,0.26,,,2015-04-30,288025662000.0,84713430
003280,흥아해운,2960.0,13.45,1.5,220.0,1976.0,9.0,0.3,,,2015-05-29,250751752800.0,84713430
003280,흥아해운,2755.0,12.52,1.39,220.0,1976.0,9.0,0.33,,,2015-06-30,233385499650.0,84713430
003280,흥아해운,3200.0,14.55,1.62,220.0,1976.0,9.0,0.28,,,2015-07-31,271082976000.0,84713430
003280,흥아해운,2150.0,9.77,1.09,220.0,1976.0,9.0,0.42,,,2015-08-31,182133874500.0,84713430
003280,흥아해운,2145.0,9.75,1.09,220.0,1976.0,9.0,0.42,,,2015-09-30,181710307350.0,84713430
003280,흥아해운,1935.0,8.8,0.98,220.0,1976.0,9.0,0.47,,,2015-10-30,163920487050.0,84713430
003280,흥아해운,1695.0,7.7,0.86,220.0,1976.0,9.0,0.53,,,2015-11-30,143589263850.0,84713430
003280,흥아해운,,,,,,,,,,2015-12-31,,84713430
003280,흥아해운,1550.0,7.05,0.78,220.0,1976.0,9.0,0.58,,,2016-01-29,131305816500.0,84713430
003280,흥아해운,1445.0,6.57,0.73,220.0,1976.0,9.0,0.62,,,2016-02-29,122410906350.0,84713430
