symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
051910,LG화학,304500.0,10.48,2.36,29069.0,129276.0,4000.0,1.31,,,2013-01-31,20179549950000.0,66271100
051910,LG화학,296500.0,10.2,2.29,29069.0,129276.0,4000.0,1.35,,,2013-02-28,19649381150000.0,66271100
051910,LG화학,268000.0,9.22,2.07,29069.0,129276.0,4000.0,1.49,,,2013-03-29,17760654800000.0,66271100
051910,LG화학,260000.0,12.8,1.81,20318.0,143834.0,4000.0,1.54,,,2013-04-30,17230486000000.0,66271100
051910,LG화학,273500.0,13.46,1.9,20318.0,143834.0,4000.0,1.46,,,2013-05-31,18125145850000.0,66271100
051910,LG화학,253000.0,12.45,1.76,20318.0,143834.0,4000.0,1.58,,,2013-06-28,16766588300000.0,66271100
051910,LG화학,282000.0,13.88,1.96,20318.0,143834.0,4000.0,1.42,,,2013-07-31,18688450200000.0,66271100
051910,LG화학,287500.0,14.15,2.0,20318.0,143834.0,4000.0,1.39,,,2013-08-30,19052941250000.0,66271100
051910,LG화학,307500.0,15.13,2.14,20318.0,143834.0,4000.0,1.3,,,2013-09-30,20378363250000.0,66271100
051910,LG화학,299500.0,14.74,2.08,20318.0,143834.0,4000.0,1.34,,,2013-10-31,19848194450000.0,66271100
051910,LG화학,290500.0,14.3,2.02,20318.0,143834.0,4000.0,1.38,,,2013-11-29,19251754550000.0,66271100
051910,LG화학,,,,,,,,,,2013-12-31,,66271100
051910,LG화학,,,,,,,,,,2014-01-31,,66271100
051910,LG화학,254500.0,12.53,1.77,20318.0,143834.0,4000.0,1.57,,,2014-02-28,16865994950000.0,66271100
051910,LG화학,254000.0,12.5,1.77,20318.0,143834.0,4000.0,1.57,,,2014-03-31,16832859400000.0,66271100
051910,LG화학,263000.0,15.28,1.68,17211.0,156928.0,4000.0,1.52,,,2014-04-30,17429299300000.0,66271100
051910,LG화학,260000.0,15.11,1.66,17211.0,156928.0,4000.0,1.54,,,2014-05-30,17230486000000.0,66271100
051910,LG화학,296000.0,17.2,1.89,17211.0,156928.0,4000.0,1.35,,,2014-06-30,19616245600000.0,66271100
051910,LG화학,291000.0,16.91,1.85,17211.0,156928.0,4000.0,1.37,,,2014-07-31,19284890100000.0,66271100
051910,LG화학,269500.0,15.66,1.72,17211.0,156928.0,4000.0,1.48,,,2014-08-29,17860061450000.0,66271100
051910,LG화학,255500.0,14.85,1.63,17211.0,156928.0,4000.0,1.57,,,2014-09-30,16932266050000.0,66271100
051910,LG화학,200000.0,11.62,1.27,17211.0,156928.0,4000.0,2.0,,,2014-10-31,13254220000000.0,66271100
051910,LG화학,206500.0,12.0,1.32,17211.0,156928.0,4000.0,1.94,,,2014-11-28,13684982150000.0,66271100
051910,LG화학,,,,,,,,,,2014-12-31,,66271100
051910,LG화학,198500.0,11.53,1.26,17211.0,156928.0,4000.0,2.02,,,2015-01-30,13154813350000.0,66271100
051910,LG화학,230000.0,13.36,1.47,17211.0,156928.0,4000.0,1.74,,,2015-02-27,15242353000000.0,66271100
051910,LG화학,226000.0,13.13,1.44,17211.0,156928.0,4000.0,1.77,,,2015-03-31,14977268600000.0,66271100
051910,LG화학,273000.0,15.86,1.74,17211.0,156928.0,4000.0,1.47,,,2015-04-30,18092010300000.0,66271100
051910,LG화학,249500.0,21.15,1.52,11798.0,164275.0,4000.0,1.6,,,2015-05-29,16534639450000.0,66271100
051910,LG화학,278500.0,23.61,1.7,11798.0,164275.0,4000.0,1.44,,,2015-06-30,18456501350000.0,66271100
051910,LG화학,250000.0,21.19,1.52,11798.0,164275.0,4000.0,1.6,,,2015-07-31,16567775000000.0,66271100
051910,LG화학,234000.0,19.83,1.42,11798.0,164275.0,4000.0,1.71,,,2015-08-31,15507437400000.0,66271100
051910,LG화학,285500.0,24.2,1.74,11798.0,164275.0,4000.0,1.4,,,2015-09-30,18920399050000.0,66271100
051910,LG화학,304500.0,25.81,1.85,11798.0,164275.0,4000.0,1.31,,,2015-10-30,20179549950000.0,66271100
051910,LG화학,318000.0,26.95,1.94,11798.0,164275.0,4000.0,1.26,,,2015-11-30,21074209800000.0,66271100
051910,LG화학,,,,,,,,,,2015-12-31,,66271100
051910,LG화학,295500.0,25.05,1.8,11798.0,164275.0,4000.0,1.35,,,2016-01-29,19583110050000.0,66271100
051910,LG화학,300000.0,25.43,1.83,11798.0,164275.0,4000.0,1.33,,,2016-02-29,19881330000000.0,66271100
051910,LG화학,327500.0,27.76,1.99,11798.0,164275.0,4000.0,1.22,,,2016-03-31,21703785250000.0,66271100
051910,LG화학,297000.0,25.17,1.81,11798.0,164275.0,4000.0,1.35,,,2016-04-29,19682516700000.0,66271100
051910,LG화학,271000.0,17.29,1.54,15674.0,175798.0,4500.0,1.66,,,2016-05-31,17959468100000.0,66271100
051910,LG화학,260000.0,16.59,1.48,15674.0,175798.0,4500.0,1.73,,,2016-06-30,17230486000000.0,66271100
051910,LG화학,243500.0,15.54,1.39,15674.0,175798.0,4500.0,1.85,,,2016-07-29,16137012850000.0,66271100
051910,LG화학,270500.0,17.26,1.54,15674.0,175798.0,4500.0,1.66,,,2016-08-31,17926332550000.0,66271100
051910,LG화학,241500.0,15.41,1.37,15674.0,175798.0,4500.0,1.86,,,2016-09-30,16004470650000.0,66271100
051910,LG화학,246500.0,15.73,1.4,15674.0,175798.0,4500.0,1.83,,,2016-10-31,16335826150000.0,66271100
051910,LG화학,226500.0,14.45,1.29,15674.0,175798.0,4500.0,1.99,,,2016-11-30,15010404150000.0,66271100
051910,LG화학,,,,,,,,,,2016-12-30,,66271100
051910,LG화학,262000.0,16.72,1.49,15674.0,175798.0,4500.0,1.72,,,2017-01-31,18495193866000.0,70592343
051910,LG화학,283000.0,18.06,1.61,15674.0,175798.0,4500.0,1.59,,,2017-02-28,19977633069000.0,70592343
051910,LG화학,294000.0,18.76,1.67,15674.0,175798.0,4500.0,1.53,,,2017-03-31,20754148842000.0,70592343
051910,LG화학,274000.0,17.48,1.56,15674.0,175798.0,4500.0,1.64,,,2017-04-28,19342301982000.0,70592343
051910,LG화학,302000.0,17.34,1.6,17417.0,188597.0,5000.0,1.66,,,2017-05-31,21318887586000.0,70592343
051910,LG화학,291000.0,16.71,1.54,17417.0,188597.0,5000.0,1.72,,,2017-06-30,20542371813000.0,70592343
051910,LG화학,328000.0,18.83,1.74,17417.0,188597.0,5000.0,1.52,,,2017-07-31,23154288504000.0,70592343
051910,LG화학,379000.0,21.76,2.01,17417.0,188597.0,5000.0,1.32,,,2017-08-31,26754497997000.0,70592343
051910,LG화학,392000.0,22.51,2.08,17417.0,188597.0,5000.0,1.28,,,2017-09-29,27672198456000.0,70592343
051910,LG화학,403500.0,23.17,2.14,17417.0,188597.0,5000.0,1.24,,,2017-10-31,28484010400500.0,70592343
051910,LG화학,417500.0,23.97,2.21,17417.0,188597.0,5000.0,1.2,,,2017-11-30,29472303202500.0,70592343
051910,LG화학,,,,,,,,,,2017-12-29,,70592343
051910,LG화학,432000.0,24.8,2.29,17417.0,188597.0,5000.0,1.16,,,2018-01-31,30495892176000.0,70592343
051910,LG화학,383000.0,21.99,2.03,17417.0,188597.0,5000.0,1.31,,,2018-02-28,27036867369000.0,70592343
051910,LG화학,385500.0,22.13,2.04,17417.0,188597.0,5000.0,1.3,,,2018-03-30,27213348226500.0,70592343
051910,LG화학,360000.0,20.67,1.91,17417.0,188597.0,5000.0,1.39,,,2018-04-30,25413243480000.0,70592343
051910,LG화학,338500.0,13.34,1.64,25367.0,206544.0,6000.0,1.77,,,2018-05-31,23895508105500.0,70592343
051910,LG화학,333500.0,13.15,1.61,25367.0,206544.0,6000.0,1.8,,,2018-06-29,23542546390500.0,70592343
051910,LG화학,375000.0,14.78,1.82,25367.0,206544.0,6000.0,1.6,,,2018-07-31,26472128625000.0,70592343
051910,LG화학,366000.0,14.43,1.77,25367.0,206544.0,6000.0,1.64,,,2018-08-31,25836797538000.0,70592343
051910,LG화학,365500.0,14.41,1.77,25367.0,206544.0,6000.0,1.64,,,2018-09-28,25801501366500.0,70592343
051910,LG화학,347000.0,13.68,1.68,25367.0,206544.0,6000.0,1.73,,,2018-10-31,24495543021000.0,70592343
051910,LG화학,345500.0,13.62,1.67,25367.0,206544.0,6000.0,1.74,,,2018-11-30,24389654506500.0,70592343
051910,LG화학,,,,,,,,,,2018-12-31,,70592343
051910,LG화학,368000.0,14.51,1.78,25367.0,206544.0,6000.0,1.63,,,2019-01-31,25977982224000.0,70592343
051910,LG화학,390500.0,15.39,1.89,25367.0,206544.0,6000.0,1.54,,,2019-02-28,27566309941500.0,70592343
051910,LG화학,366000.0,14.43,1.77,25367.0,206544.0,6000.0,1.64,,,2019-03-29,25836797538000.0,70592343
