symbol,name,close,per,pbr,eps,bps,dps,div_yield,fwd_eps,fwd_per,date,market_cap,shares_outstanding
03473K,SK우,166000.0,,,,,0.0,0.0,,,2015-08-31,93978410000.0,566135
03473K,SK우,150500.0,,,,,0.0,0.0,,,2015-09-30,85203317500.0,566135
03473K,SK우,165000.0,,,,,0.0,0.0,,,2015-10-30,93412275000.0,566135
03473K,SK우,175000.0,,,,,0.0,0.0,,,2015-11-30,99073625000.0,566135
03473K,SK우,,,,,,,,,,2015-12-31,,566135
03473K,SK우,148000.0,,,,,0.0,0.0,,,2016-01-29,83787980000.0,566135
03473K,SK우,145000.0,,,,,0.0,0.0,,,2016-02-29,82089575000.0,566135
03473K,SK우,139500.0,,,,,0.0,0.0,,,2016-03-31,78975832500.0,566135
03473K,SK우,136000.0,,,,,0.0,0.0,,,2016-04-29,76994360000.0,566135
03473K,SK우,140500.0,,,,,3450.0,2.46,,,2016-05-31,79541967500.0,566135
03473K,SK우,131000.0,,,,,3450.0,2.63,,,2016-06-30,74163685000.0,566135
03473K,SK우,131500.0,,,,,3450.0,2.62,,,2016-07-29,74446752500.0,566135
03473K,SK우,135500.0,,,,,3450.0,2.55,,,2016-08-31,76711292500.0,566135
03473K,SK우,134000.0,,,,,3450.0,2.57,,,2016-09-30,75862090000.0,566135
03473K,SK우,135000.0,,,,,3450.0,2.56,,,2016-10-31,76428225000.0,566135
03473K,SK우,138500.0,,,,,3450.0,2.49,,,2016-11-30,78409697500.0,566135
03473K,SK우,,,,,,,,,,2016-12-30,,566135
03473K,SK우,132500.0,,,,,3450.0,2.6,,,2017-01-31,75012887500.0,566135
03473K,SK우,128500.0,,,,,3450.0,2.68,,,2017-02-28,72748347500.0,566135
03473K,SK우,136000.0,,,,,3450.0,2.54,,,2017-03-31,76994360000.0,566135
03473K,SK우,145500.0,,,,,3450.0,2.37,,,2017-04-28,82372642500.0,566135
03473K,SK우,165000.0,,,,,3750.0,2.27,,,2017-05-31,93412275000.0,566135
03473K,SK우,169500.0,,,,,3750.0,2.21,,,2017-06-30,95959882500.0,566135
03473K,SK우,163000.0,,,,,3750.0,2.3,,,2017-07-31,92280005000.0,566135
03473K,SK우,161000.0,,,,,3750.0,2.33,,,2017-08-31,91147735000.0,566135
03473K,SK우,165500.0,,,,,3750.0,2.27,,,2017-09-29,93695342500.0,566135
03473K,SK우,167000.0,,,,,3750.0,2.25,,,2017-10-31,94544545000.0,566135
03473K,SK우,169000.0,,,,,3750.0,2.22,,,2017-11-30,95676815000.0,566135
03473K,SK우,,,,,,,,,,2017-12-29,,566135
03473K,SK우,171000.0,,,,,3750.0,2.19,,,2018-01-31,96809085000.0,566135
03473K,SK우,162000.0,,,,,3750.0,2.31,,,2018-02-28,91713870000.0,566135
03473K,SK우,162000.0,,,,,3750.0,2.31,,,2018-03-30,91713870000.0,566135
03473K,SK우,157500.0,,,,,3750.0,2.38,,,2018-04-30,89166262500.0,566135
03473K,SK우,151000.0,,,,,4050.0,2.68,,,2018-05-31,85486385000.0,566135
03473K,SK우,142500.0,,,,,4050.0,2.84,,,2018-06-29,80674237500.0,566135
03473K,SK우,134500.0,,,,,4050.0,3.01,,,2018-07-31,76145157500.0,566135
03473K,SK우,134500.0,,,,,4050.0,3.01,,,2018-08-31,76145157500.0,566135
03473K,SK우,145500.0,,,,,4050.0,2.78,,,2018-09-28,82372642500.0,566135
03473K,SK우,133500.0,,,,,4050.0,3.03,,,2018-10-31,75579022500.0,566135
03473K,SK우,142500.0,,,,,4050.0,2.84,,,2018-11-30,80674237500.0,566135
03473K,SK우,,,,,,,,,,2018-12-31,,566135
03473K,SK우,139000.0,,,,,4050.0,2.91,,,2019-01-31,78692765000.0,566135
03473K,SK우,144500.0,,,,,4050.0,2.8,,,2019-02-28,81806507500.0,566135
03473K,SK우,148000.0,,,,,4050.0,2.74,,,2019-03-29,83787980000.0,566135
03473K,SK우,147500.0,,,,,4050.0,2.75,,,2019-04-30,83504912500.0,566135
03473K,SK우,138500.0,,,,,5050.0,3.65,,,2019-05-31,78409697500.0,566135
03473K,SK우,144500.0,,,,,5050.0,3.49,,,2019-06-28,81806507500.0,566135
03473K,SK우,139500.0,,,,,5050.0,3.62,,,2019-07-31,78975832500.0,566135
03473K,SK우,133500.0,,,,,5050.0,3.78,,,2019-08-30,75579022500.0,566135
03473K,SK우,140500.0,,,,,5050.0,3.59,,,2019-09-30,79541967500.0,566135
03473K,SK우,154000.0,,,,,5050.0,3.28,,,2019-10-31,87184790000.0,566135
03473K,SK우,182000.0,,,,,5050.0,2.77,,,2019-11-29,103036570000.0,566135
03473K,SK우,,,,,,,,,,2019-12-31,,566135
03473K,SK우,169000.0,,,,,5050.0,2.99,,,2020-01-31,95676815000.0,566135
03473K,SK우,163500.0,,,,,5050.0,3.09,,,2020-02-28,92563072500.0,566135
03473K,SK우,119000.0,,,,,5050.0,4.24,,,2020-03-31,67370065000.0,566135
03473K,SK우,,,,,,,,,,2020-04-30,,566135
03473K,SK우,211000.0,,,,,5050.0,2.39,,,2020-05-29,119454485000.0,566135
03473K,SK우,452000.0,,,,,5050.0,1.12,,,2020-06-30,255893020000.0,566135
03473K,SK우,227500.0,,,,,5050.0,2.22,,,2020-07-31,128795712500.0,566135
03473K,SK우,211500.0,,,,,5050.0,2.39,,,2020-08-31,119737552500.0,566135
03473K,SK우,,,,,,,,,,2020-09-30,,566135
03473K,SK우,191500.0,,,,,5050.0,2.64,,,2020-10-30,108414852500.0,566135
03473K,SK우,221000.0,,,,,5050.0,2.29,,,2020-11-30,125115835000.0,566135
03473K,SK우,,,,,,,,,,2020-12-31,,566135
03473K,SK우,281500.0,,,,,5050.0,1.79,,,2021-01-29,159367002500.0,566135
03473K,SK우,242500.0,,,,,5050.0,2.08,,,2021-02-26,137287737500.0,566135
03473K,SK우,260000.0,,,,,5050.0,1.94,,,2021-03-31,147195100000.0,566135
03473K,SK우,254000.0,,,,,5050.0,1.99,,,2021-04-30,143798290000.0,566135
03473K,SK우,247000.0,,,,,7050.0,2.85,,,2021-05-31,139835345000.0,566135
03473K,SK우,254000.0,,,,,7050.0,2.78,,,2021-06-30,143798290000.0,566135
03473K,SK우,243000.0,,,,,7050.0,2.9,,,2021-07-30,137570805000.0,566135
03473K,SK우,245000.0,,,,,7050.0,2.88,,,2021-08-31,138703075000.0,566135
03473K,SK우,241000.0,,,,,7050.0,2.93,,,2021-09-30,136438535000.0,566135
03473K,SK우,224500.0,,,,,7050.0,3.14,,,2021-10-29,127097307500.0,566135
03473K,SK우,216500.0,,,,,7050.0,3.26,,,2021-11-30,122568227500.0,566135
03473K,SK우,,,,,,,,,,2021-12-31,,566135
03473K,SK우,,,,,,,,,,2022-01-31,,566135
03473K,SK우,201500.0,,,,,7050.0,3.5,,,2022-02-28,114076202500.0,566135
03473K,SK우,217500.0,,,,,7050.0,3.24,,,2022-03-31,123134362500.0,566135
03473K,SK우,225000.0,,,,,7050.0,3.13,,,2022-04-29,127380375000.0,566135
03473K,SK우,214000.0,,,,,8050.0,3.76,,,2022-05-31,121152890000.0,566135
03473K,SK우,188500.0,,,,,8050.0,4.27,,,2022-06-30,106716447500.0,566135
